"Cycle","pair_id","ref_prov","other_prov","hemi_type","mean_sync","sd_across_datasets","m"
"Multiannual","FIJI_NICARAGUA","FIJI","NICARAGUA","Between",0.239596036846447,NA,50
"Multiannual","FIJI_PANAMA","FIJI","PANAMA","Between",0.17727402138401,NA,50
"Multiannual","FIJI_PARAGUAY","FIJI","PARAGUAY","Within",0.0620251641908865,NA,50
"Multiannual","FIJI_PERU","FIJI","PERU","Within",0.152898800651567,NA,50
"Multiannual","FIJI_PHILIPPINES","FIJI","PHILIPPINES","Between",0.234810432267904,NA,50
"Multiannual","FIJI_PUERTO RICO","FIJI","PUERTO RICO","Between",0.213500364408713,NA,50
"Multiannual","FIJI_SINGAPORE","FIJI","SINGAPORE","Between",0.235619222720944,NA,50
"Multiannual","FIJI_SRI LANKA","FIJI","SRI LANKA","Between",0.125728877089983,NA,50
"Multiannual","FIJI_SURINAME","FIJI","SURINAME","Between",0.219556289305649,NA,50
"Multiannual","FIJI_TAIWAN","FIJI","TAIWAN","Between",0.228659990702853,NA,50
"Multiannual","FIJI_THAILAND","FIJI","THAILAND","Between",0.252338414245879,NA,50
"Multiannual","FIJI_TRINIDAD AND TOBAGO","FIJI","TRINIDAD AND TOBAGO","Between",0.177253163222481,NA,50
"Multiannual","FIJI_VANUATU","FIJI","VANUATU","Within",0.459800981766417,NA,50
"Multiannual","FIJI_VENEZUELA","FIJI","VENEZUELA","Between",0.162248237919719,NA,50
"Multiannual","FIJI_VIET NAM","FIJI","VIET NAM","Between",0.273093256106721,NA,50
"Multiannual","FRENCH GUIANA_FRENCH POLYNESIA","FRENCH GUIANA","FRENCH POLYNESIA","Between",0.356852594346977,NA,50
"Multiannual","FRENCH GUIANA_GUADELOUPE","FRENCH GUIANA","GUADELOUPE","Within",0.386817493369245,NA,50
"Multiannual","FRENCH GUIANA_GUATEMALA","FRENCH GUIANA","GUATEMALA","Within",0.251555261984881,NA,50
"Multiannual","FRENCH GUIANA_GUYANA","FRENCH GUIANA","GUYANA","Within",0.265939894626717,NA,50
"Multiannual","FRENCH GUIANA_HONDURAS","FRENCH GUIANA","HONDURAS","Within",0.230779549599271,NA,50
"Multiannual","FRENCH GUIANA_INDIA","FRENCH GUIANA","INDIA","Within",0.196812223214772,NA,50
"Multiannual","FRENCH GUIANA_INDONESIA","FRENCH GUIANA","INDONESIA","Within",0.293775921595183,NA,50
"Multiannual","FRENCH GUIANA_JAMAICA","FRENCH GUIANA","JAMAICA","Within",0.208038681241742,NA,50
"Multiannual","FRENCH GUIANA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","FRENCH GUIANA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.294042243300879,NA,50
"Multiannual","FRENCH GUIANA_MALAYSIA","FRENCH GUIANA","MALAYSIA","Within",0.261264876984819,NA,50
"Multiannual","FRENCH GUIANA_MALDIVES","FRENCH GUIANA","MALDIVES","Between",0.112185192770798,NA,50
"Multiannual","FRENCH GUIANA_MARTINIQUE","FRENCH GUIANA","MARTINIQUE","Within",0.514190430812657,NA,50
"Multiannual","FRENCH GUIANA_MEXICO","FRENCH GUIANA","MEXICO","Within",0.371245308185028,NA,50
"Multiannual","FRENCH GUIANA_MYANMAR","FRENCH GUIANA","MYANMAR","Within",0.198223840575593,NA,50
"Multiannual","FRENCH GUIANA_NEW CALEDONIA","FRENCH GUIANA","NEW CALEDONIA","Between",0.246720366125287,NA,50
"Multiannual","FRENCH GUIANA_NICARAGUA","FRENCH GUIANA","NICARAGUA","Within",0.235874959693393,NA,50
"Multiannual","FRENCH GUIANA_PANAMA","FRENCH GUIANA","PANAMA","Within",0.173498219740749,NA,50
"Multiannual","FRENCH GUIANA_PARAGUAY","FRENCH GUIANA","PARAGUAY","Between",0.235260692197117,NA,50
"Multiannual","FRENCH GUIANA_PERU","FRENCH GUIANA","PERU","Between",0.280038766771171,NA,50
"Multiannual","FRENCH GUIANA_PHILIPPINES","FRENCH GUIANA","PHILIPPINES","Within",0.244077560123592,NA,50
"Multiannual","FRENCH GUIANA_PUERTO RICO","FRENCH GUIANA","PUERTO RICO","Within",0.259496671967941,NA,50
"Multiannual","FRENCH GUIANA_SINGAPORE","FRENCH GUIANA","SINGAPORE","Within",0.27540555563899,NA,50
"Multiannual","FRENCH GUIANA_SRI LANKA","FRENCH GUIANA","SRI LANKA","Within",0.207293366533769,NA,50
"Multiannual","FRENCH GUIANA_SURINAME","FRENCH GUIANA","SURINAME","Within",0.343767431951837,NA,50
"Multiannual","FRENCH GUIANA_TAIWAN","FRENCH GUIANA","TAIWAN","Within",0.191190872509956,NA,50
"Multiannual","FRENCH GUIANA_THAILAND","FRENCH GUIANA","THAILAND","Within",0.303194286518348,NA,50
"Multiannual","FRENCH GUIANA_TRINIDAD AND TOBAGO","FRENCH GUIANA","TRINIDAD AND TOBAGO","Within",0.201510519088888,NA,50
"Multiannual","FRENCH GUIANA_VANUATU","FRENCH GUIANA","VANUATU","Between",0.122054095456616,NA,50
"Multiannual","FRENCH GUIANA_VENEZUELA","FRENCH GUIANA","VENEZUELA","Within",0.208624875273035,NA,50
"Multiannual","FRENCH GUIANA_VIET NAM","FRENCH GUIANA","VIET NAM","Within",0.278782439853581,NA,50
"Multiannual","FRENCH POLYNESIA_GUADELOUPE","FRENCH POLYNESIA","GUADELOUPE","Between",0.278260862503568,NA,50
"Multiannual","FRENCH POLYNESIA_GUATEMALA","FRENCH POLYNESIA","GUATEMALA","Between",0.250027410323971,NA,50
"Multiannual","FRENCH POLYNESIA_GUYANA","FRENCH POLYNESIA","GUYANA","Between",0.271233729290567,NA,50
"Multiannual","FRENCH POLYNESIA_HONDURAS","FRENCH POLYNESIA","HONDURAS","Between",0.266791073720848,NA,50
"Multiannual","FRENCH POLYNESIA_INDIA","FRENCH POLYNESIA","INDIA","Between",0.219747737348015,NA,50
"Multiannual","FRENCH POLYNESIA_INDONESIA","FRENCH POLYNESIA","INDONESIA","Between",0.380608422543961,NA,50
"Multiannual","FRENCH POLYNESIA_JAMAICA","FRENCH POLYNESIA","JAMAICA","Between",0.223652958745443,NA,50
"Multiannual","FRENCH POLYNESIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","FRENCH POLYNESIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Between",0.247523647648757,NA,50
"Multiannual","FRENCH POLYNESIA_MALAYSIA","FRENCH POLYNESIA","MALAYSIA","Between",0.336533493902973,NA,50
"Multiannual","FRENCH POLYNESIA_MALDIVES","FRENCH POLYNESIA","MALDIVES","Within",0.181521602913594,NA,50
"Multiannual","FRENCH POLYNESIA_MARTINIQUE","FRENCH POLYNESIA","MARTINIQUE","Between",0.365870296380832,NA,50
"Multiannual","FRENCH POLYNESIA_MEXICO","FRENCH POLYNESIA","MEXICO","Between",0.328518458424116,NA,50
"Multiannual","FRENCH POLYNESIA_MYANMAR","FRENCH POLYNESIA","MYANMAR","Between",0.240932912501449,NA,50
"Multiannual","FRENCH POLYNESIA_NEW CALEDONIA","FRENCH POLYNESIA","NEW CALEDONIA","Within",0.254237627584488,NA,50
"Multiannual","FRENCH POLYNESIA_NICARAGUA","FRENCH POLYNESIA","NICARAGUA","Between",0.263469943951437,NA,50
"Multiannual","FRENCH POLYNESIA_PANAMA","FRENCH POLYNESIA","PANAMA","Between",0.256097911629876,NA,50
"Multiannual","FRENCH POLYNESIA_PARAGUAY","FRENCH POLYNESIA","PARAGUAY","Within",0.176448684099677,NA,50
"Multiannual","FRENCH POLYNESIA_PERU","FRENCH POLYNESIA","PERU","Within",0.23034394051813,NA,50
"Multiannual","FRENCH POLYNESIA_PHILIPPINES","FRENCH POLYNESIA","PHILIPPINES","Between",0.326917806223971,NA,50
"Multiannual","FRENCH POLYNESIA_PUERTO RICO","FRENCH POLYNESIA","PUERTO RICO","Between",0.269507910308089,NA,50
"Multiannual","FRENCH POLYNESIA_SINGAPORE","FRENCH POLYNESIA","SINGAPORE","Between",0.396725563433548,NA,50
"Multiannual","FRENCH POLYNESIA_SRI LANKA","FRENCH POLYNESIA","SRI LANKA","Between",0.200340713592119,NA,50
"Multiannual","FRENCH POLYNESIA_SURINAME","FRENCH POLYNESIA","SURINAME","Between",0.196363236009012,NA,50
"Multiannual","FRENCH POLYNESIA_TAIWAN","FRENCH POLYNESIA","TAIWAN","Between",0.195944805081527,NA,50
"Multiannual","FRENCH POLYNESIA_THAILAND","FRENCH POLYNESIA","THAILAND","Between",0.345207275784533,NA,50
"Multiannual","FRENCH POLYNESIA_TRINIDAD AND TOBAGO","FRENCH POLYNESIA","TRINIDAD AND TOBAGO","Between",0.23671492229061,NA,50
"Multiannual","FRENCH POLYNESIA_VANUATU","FRENCH POLYNESIA","VANUATU","Within",0.224872389503117,NA,50
"Multiannual","FRENCH POLYNESIA_VENEZUELA","FRENCH POLYNESIA","VENEZUELA","Between",0.32650822631163,NA,50
"Multiannual","FRENCH POLYNESIA_VIET NAM","FRENCH POLYNESIA","VIET NAM","Between",0.295453452631598,NA,50
"Multiannual","GUADELOUPE_GUATEMALA","GUADELOUPE","GUATEMALA","Within",0.306590112173836,NA,50
"Multiannual","GUADELOUPE_GUYANA","GUADELOUPE","GUYANA","Within",0.25075007649815,NA,50
"Multiannual","GUADELOUPE_HONDURAS","GUADELOUPE","HONDURAS","Within",0.325207917983808,NA,50
"Multiannual","GUADELOUPE_INDIA","GUADELOUPE","INDIA","Within",0.256542442500471,NA,50
"Multiannual","GUADELOUPE_INDONESIA","GUADELOUPE","INDONESIA","Within",0.275863214624571,NA,50
"Multiannual","GUADELOUPE_JAMAICA","GUADELOUPE","JAMAICA","Within",0.284703183167648,NA,50
"Multiannual","GUADELOUPE_LAO PEOPLE'S DEMOCRATIC REPUBLIC","GUADELOUPE","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.461292425478176,NA,50
"Multiannual","GUADELOUPE_MALAYSIA","GUADELOUPE","MALAYSIA","Within",0.310453608149336,NA,50
"Multiannual","GUADELOUPE_MALDIVES","GUADELOUPE","MALDIVES","Between",0.120458257262727,NA,50
"Multiannual","GUADELOUPE_MARTINIQUE","GUADELOUPE","MARTINIQUE","Within",0.585461529200078,NA,50
"Multiannual","GUADELOUPE_MEXICO","GUADELOUPE","MEXICO","Within",0.391867744044537,NA,50
"Multiannual","GUADELOUPE_MYANMAR","GUADELOUPE","MYANMAR","Within",0.245608724659749,NA,50
"Multiannual","GUADELOUPE_NEW CALEDONIA","GUADELOUPE","NEW CALEDONIA","Between",0.204149063800135,NA,50
"Multiannual","GUADELOUPE_NICARAGUA","GUADELOUPE","NICARAGUA","Within",0.323877412012016,NA,50
"Multiannual","GUADELOUPE_PANAMA","GUADELOUPE","PANAMA","Within",0.25679101803287,NA,50
"Multiannual","GUADELOUPE_PARAGUAY","GUADELOUPE","PARAGUAY","Between",0.351046292347681,NA,50
"Multiannual","GUADELOUPE_PERU","GUADELOUPE","PERU","Between",0.191055270019977,NA,50
"Multiannual","GUADELOUPE_PHILIPPINES","GUADELOUPE","PHILIPPINES","Within",0.217968844441474,NA,50
"Multiannual","GUADELOUPE_PUERTO RICO","GUADELOUPE","PUERTO RICO","Within",0.296027078754331,NA,50
"Multiannual","GUADELOUPE_SINGAPORE","GUADELOUPE","SINGAPORE","Within",0.264997676272806,NA,50
"Multiannual","GUADELOUPE_SRI LANKA","GUADELOUPE","SRI LANKA","Within",0.250060810441734,NA,50
"Multiannual","GUADELOUPE_SURINAME","GUADELOUPE","SURINAME","Within",0.385628941211895,NA,50
"Multiannual","GUADELOUPE_TAIWAN","GUADELOUPE","TAIWAN","Within",0.275635209851752,NA,50
"Multiannual","GUADELOUPE_THAILAND","GUADELOUPE","THAILAND","Within",0.255209055154045,NA,50
"Multiannual","GUADELOUPE_TRINIDAD AND TOBAGO","GUADELOUPE","TRINIDAD AND TOBAGO","Within",0.222253878167152,NA,50
"Multiannual","GUADELOUPE_VANUATU","GUADELOUPE","VANUATU","Between",0.185287557155887,NA,50
"Multiannual","GUADELOUPE_VENEZUELA","GUADELOUPE","VENEZUELA","Within",0.172881680617455,NA,50
"Multiannual","GUADELOUPE_VIET NAM","GUADELOUPE","VIET NAM","Within",0.258033767558094,NA,50
"Multiannual","GUATEMALA_GUYANA","GUATEMALA","GUYANA","Within",0.255198884163411,NA,50
"Multiannual","GUATEMALA_HONDURAS","GUATEMALA","HONDURAS","Within",0.504938963432774,NA,50
"Multiannual","GUATEMALA_INDIA","GUATEMALA","INDIA","Within",0.235317693732462,NA,50
"Multiannual","GUATEMALA_INDONESIA","GUATEMALA","INDONESIA","Within",0.349807816734549,NA,50
"Multiannual","GUATEMALA_JAMAICA","GUATEMALA","JAMAICA","Within",0.3020053187829,NA,50
"Multiannual","GUATEMALA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","GUATEMALA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.294774602800143,NA,50
"Multiannual","GUATEMALA_MALAYSIA","GUATEMALA","MALAYSIA","Within",0.314590948783688,NA,50
"Multiannual","GUATEMALA_MALDIVES","GUATEMALA","MALDIVES","Between",0.181829721603883,NA,50
"Multiannual","GUATEMALA_MARTINIQUE","GUATEMALA","MARTINIQUE","Within",0.21353622206627,NA,50
"Multiannual","GUATEMALA_MEXICO","GUATEMALA","MEXICO","Within",0.377337042953563,NA,50
"Multiannual","GUATEMALA_MYANMAR","GUATEMALA","MYANMAR","Within",0.263417798732911,NA,50
"Multiannual","GUATEMALA_NEW CALEDONIA","GUATEMALA","NEW CALEDONIA","Between",0.212535464090526,NA,50
"Multiannual","GUATEMALA_NICARAGUA","GUATEMALA","NICARAGUA","Within",0.326301651983331,NA,50
"Multiannual","GUATEMALA_PANAMA","GUATEMALA","PANAMA","Within",0.314871990132058,NA,50
"Multiannual","GUATEMALA_PARAGUAY","GUATEMALA","PARAGUAY","Between",0.267542965707535,NA,50
"Multiannual","GUATEMALA_PERU","GUATEMALA","PERU","Between",0.164173532070701,NA,50
"Multiannual","GUATEMALA_PHILIPPINES","GUATEMALA","PHILIPPINES","Within",0.298761737047875,NA,50
"Multiannual","GUATEMALA_PUERTO RICO","GUATEMALA","PUERTO RICO","Within",0.274246843982716,NA,50
"Multiannual","GUATEMALA_SINGAPORE","GUATEMALA","SINGAPORE","Within",0.262596511271184,NA,50
"Multiannual","GUATEMALA_SRI LANKA","GUATEMALA","SRI LANKA","Within",0.25235406466104,NA,50
"Multiannual","GUATEMALA_SURINAME","GUATEMALA","SURINAME","Within",0.247839538439093,NA,50
"Multiannual","GUATEMALA_TAIWAN","GUATEMALA","TAIWAN","Within",0.286836034120239,NA,50
"Multiannual","GUATEMALA_THAILAND","GUATEMALA","THAILAND","Within",0.277115467317182,NA,50
"Multiannual","GUATEMALA_TRINIDAD AND TOBAGO","GUATEMALA","TRINIDAD AND TOBAGO","Within",0.225031384222719,NA,50
"Multiannual","GUATEMALA_VANUATU","GUATEMALA","VANUATU","Between",0.124589000874403,NA,50
"Multiannual","GUATEMALA_VENEZUELA","GUATEMALA","VENEZUELA","Within",0.230556795728066,NA,50
"Multiannual","GUATEMALA_VIET NAM","GUATEMALA","VIET NAM","Within",0.259128612929219,NA,50
"Multiannual","GUYANA_HONDURAS","GUYANA","HONDURAS","Within",0.278313332951124,NA,50
"Multiannual","GUYANA_INDIA","GUYANA","INDIA","Within",0.185918508993763,NA,50
"Multiannual","GUYANA_INDONESIA","GUYANA","INDONESIA","Within",0.395864742868136,NA,50
"Multiannual","GUYANA_JAMAICA","GUYANA","JAMAICA","Within",0.297421836736494,NA,50
"Multiannual","GUYANA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","GUYANA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.24353519363474,NA,50
"Multiannual","GUYANA_MALAYSIA","GUYANA","MALAYSIA","Within",0.393814090612319,NA,50
"Multiannual","GUYANA_MALDIVES","GUYANA","MALDIVES","Between",0.350075741133557,NA,50
"Multiannual","GUYANA_MARTINIQUE","GUYANA","MARTINIQUE","Within",0.260912018717231,NA,50
"Multiannual","GUYANA_MEXICO","GUYANA","MEXICO","Within",0.278186198146877,NA,50
"Multiannual","GUYANA_MYANMAR","GUYANA","MYANMAR","Within",0.25053277146211,NA,50
"Multiannual","GUYANA_NEW CALEDONIA","GUYANA","NEW CALEDONIA","Between",0.119077582362019,NA,50
"Multiannual","GUYANA_NICARAGUA","GUYANA","NICARAGUA","Within",0.242887173342392,NA,50
"Multiannual","GUYANA_PANAMA","GUYANA","PANAMA","Within",0.281942476848623,NA,50
"Multiannual","GUYANA_PARAGUAY","GUYANA","PARAGUAY","Between",0.274530547872191,NA,50
"Multiannual","GUYANA_PERU","GUYANA","PERU","Between",0.202759346214942,NA,50
"Multiannual","GUYANA_PHILIPPINES","GUYANA","PHILIPPINES","Within",0.304145713685785,NA,50
"Multiannual","GUYANA_PUERTO RICO","GUYANA","PUERTO RICO","Within",0.262883641683205,NA,50
"Multiannual","GUYANA_SINGAPORE","GUYANA","SINGAPORE","Within",0.300128793365373,NA,50
"Multiannual","GUYANA_SRI LANKA","GUYANA","SRI LANKA","Within",0.21302685840946,NA,50
"Multiannual","GUYANA_SURINAME","GUYANA","SURINAME","Within",0.34411542670502,NA,50
"Multiannual","GUYANA_TAIWAN","GUYANA","TAIWAN","Within",0.392237779609825,NA,50
"Multiannual","GUYANA_THAILAND","GUYANA","THAILAND","Within",0.324268243202639,NA,50
"Multiannual","GUYANA_TRINIDAD AND TOBAGO","GUYANA","TRINIDAD AND TOBAGO","Within",0.203288377490738,NA,50
"Multiannual","GUYANA_VANUATU","GUYANA","VANUATU","Between",0.152004173763729,NA,50
"Multiannual","GUYANA_VENEZUELA","GUYANA","VENEZUELA","Within",0.233044238899475,NA,50
"Multiannual","GUYANA_VIET NAM","GUYANA","VIET NAM","Within",0.21130872491191,NA,50
"Multiannual","HONDURAS_INDIA","HONDURAS","INDIA","Within",0.186164188649507,NA,50
"Multiannual","HONDURAS_INDONESIA","HONDURAS","INDONESIA","Within",0.360679025213737,NA,50
"Multiannual","HONDURAS_JAMAICA","HONDURAS","JAMAICA","Within",0.425948147385634,NA,50
"Multiannual","HONDURAS_LAO PEOPLE'S DEMOCRATIC REPUBLIC","HONDURAS","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.383322057738179,NA,50
"Multiannual","HONDURAS_MALAYSIA","HONDURAS","MALAYSIA","Within",0.392368227722409,NA,50
"Multiannual","HONDURAS_MALDIVES","HONDURAS","MALDIVES","Between",0.228823785954446,NA,50
"Multiannual","HONDURAS_MARTINIQUE","HONDURAS","MARTINIQUE","Within",0.245337662524559,NA,50
"Multiannual","HONDURAS_MEXICO","HONDURAS","MEXICO","Within",0.340994705371772,NA,50
"Multiannual","HONDURAS_MYANMAR","HONDURAS","MYANMAR","Within",0.287344706051177,NA,50
"Multiannual","HONDURAS_NEW CALEDONIA","HONDURAS","NEW CALEDONIA","Between",0.250837809974679,NA,50
"Multiannual","HONDURAS_NICARAGUA","HONDURAS","NICARAGUA","Within",0.372820245111262,NA,50
"Multiannual","HONDURAS_PANAMA","HONDURAS","PANAMA","Within",0.28768187805341,NA,50
"Multiannual","HONDURAS_PARAGUAY","HONDURAS","PARAGUAY","Between",0.27906970790737,NA,50
"Multiannual","HONDURAS_PERU","HONDURAS","PERU","Between",0.147838381135814,NA,50
"Multiannual","HONDURAS_PHILIPPINES","HONDURAS","PHILIPPINES","Within",0.350857749901062,NA,50
"Multiannual","HONDURAS_PUERTO RICO","HONDURAS","PUERTO RICO","Within",0.319949470449639,NA,50
"Multiannual","HONDURAS_SINGAPORE","HONDURAS","SINGAPORE","Within",0.372960491202991,NA,50
"Multiannual","HONDURAS_SRI LANKA","HONDURAS","SRI LANKA","Within",0.202673211088048,NA,50
"Multiannual","HONDURAS_SURINAME","HONDURAS","SURINAME","Within",0.218224866402381,NA,50
"Multiannual","HONDURAS_TAIWAN","HONDURAS","TAIWAN","Within",0.374694031525766,NA,50
"Multiannual","HONDURAS_THAILAND","HONDURAS","THAILAND","Within",0.33887028294074,NA,50
"Multiannual","HONDURAS_TRINIDAD AND TOBAGO","HONDURAS","TRINIDAD AND TOBAGO","Within",0.325670718745553,NA,50
"Multiannual","HONDURAS_VANUATU","HONDURAS","VANUATU","Between",0.202136036775275,NA,50
"Multiannual","HONDURAS_VENEZUELA","HONDURAS","VENEZUELA","Within",0.30373157204807,NA,50
"Multiannual","HONDURAS_VIET NAM","HONDURAS","VIET NAM","Within",0.287729005546211,NA,50
"Multiannual","INDIA_INDONESIA","INDIA","INDONESIA","Within",0.215812124223879,NA,50
"Multiannual","INDIA_JAMAICA","INDIA","JAMAICA","Within",0.19444473655174,NA,50
"Multiannual","INDIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","INDIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.288960566864554,NA,50
"Multiannual","INDIA_MALAYSIA","INDIA","MALAYSIA","Within",0.155620729795643,NA,50
"Multiannual","INDIA_MALDIVES","INDIA","MALDIVES","Between",0.20733174294419,NA,50
"Multiannual","INDIA_MARTINIQUE","INDIA","MARTINIQUE","Within",0.246715195020324,NA,50
"Multiannual","INDIA_MEXICO","INDIA","MEXICO","Within",0.215920552215886,NA,50
"Multiannual","INDIA_MYANMAR","INDIA","MYANMAR","Within",0.190147537439644,NA,50
"Multiannual","INDIA_NEW CALEDONIA","INDIA","NEW CALEDONIA","Between",0.281692172668455,NA,50
"Multiannual","INDIA_NICARAGUA","INDIA","NICARAGUA","Within",0.218988528190507,NA,50
"Multiannual","INDIA_PANAMA","INDIA","PANAMA","Within",0.257831004649137,NA,50
"Multiannual","INDIA_PARAGUAY","INDIA","PARAGUAY","Between",0.159741568191456,NA,50
"Multiannual","INDIA_PERU","INDIA","PERU","Between",0.245874822110034,NA,50
"Multiannual","INDIA_PHILIPPINES","INDIA","PHILIPPINES","Within",0.216837119102246,NA,50
"Multiannual","INDIA_PUERTO RICO","INDIA","PUERTO RICO","Within",0.105848777845836,NA,50
"Multiannual","INDIA_SINGAPORE","INDIA","SINGAPORE","Within",0.104383551936556,NA,50
"Multiannual","INDIA_SRI LANKA","INDIA","SRI LANKA","Within",0.305864488557678,NA,50
"Multiannual","INDIA_SURINAME","INDIA","SURINAME","Within",0.223535435522675,NA,50
"Multiannual","INDIA_TAIWAN","INDIA","TAIWAN","Within",0.117980658565862,NA,50
"Multiannual","INDIA_THAILAND","INDIA","THAILAND","Within",0.181933835487696,NA,50
"Multiannual","INDIA_TRINIDAD AND TOBAGO","INDIA","TRINIDAD AND TOBAGO","Within",0.234430320633856,NA,50
"Multiannual","INDIA_VANUATU","INDIA","VANUATU","Between",0.187148235873728,NA,50
"Multiannual","INDIA_VENEZUELA","INDIA","VENEZUELA","Within",0.139108484236238,NA,50
"Multiannual","INDIA_VIET NAM","INDIA","VIET NAM","Within",0.24275067784894,NA,50
"Multiannual","INDONESIA_JAMAICA","INDONESIA","JAMAICA","Within",0.39579410157395,NA,50
"Multiannual","INDONESIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","INDONESIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.312750982529995,NA,50
"Multiannual","INDONESIA_MALAYSIA","INDONESIA","MALAYSIA","Within",0.379863142028252,NA,50
"Multiannual","INDONESIA_MALDIVES","INDONESIA","MALDIVES","Between",0.277096632220154,NA,50
"Multiannual","INDONESIA_MARTINIQUE","INDONESIA","MARTINIQUE","Within",0.2906930674118,NA,50
"Multiannual","INDONESIA_MEXICO","INDONESIA","MEXICO","Within",0.331951649812767,NA,50
"Multiannual","INDONESIA_MYANMAR","INDONESIA","MYANMAR","Within",0.218647365922958,NA,50
"Multiannual","INDONESIA_NEW CALEDONIA","INDONESIA","NEW CALEDONIA","Between",0.198633334330863,NA,50
"Multiannual","INDONESIA_NICARAGUA","INDONESIA","NICARAGUA","Within",0.331227751870854,NA,50
"Multiannual","INDONESIA_PANAMA","INDONESIA","PANAMA","Within",0.249177320197624,NA,50
"Multiannual","INDONESIA_PARAGUAY","INDONESIA","PARAGUAY","Between",0.208777654921077,NA,50
"Multiannual","INDONESIA_PERU","INDONESIA","PERU","Between",0.228663272276135,NA,50
"Multiannual","INDONESIA_PHILIPPINES","INDONESIA","PHILIPPINES","Within",0.360217625416463,NA,50
"Multiannual","INDONESIA_PUERTO RICO","INDONESIA","PUERTO RICO","Within",0.227470412369995,NA,50
"Multiannual","INDONESIA_SINGAPORE","INDONESIA","SINGAPORE","Within",0.366144864451975,NA,50
"Multiannual","INDONESIA_SRI LANKA","INDONESIA","SRI LANKA","Within",0.25193454317849,NA,50
"Multiannual","INDONESIA_SURINAME","INDONESIA","SURINAME","Within",0.29281546793106,NA,50
"Multiannual","INDONESIA_TAIWAN","INDONESIA","TAIWAN","Within",0.281379579921592,NA,50
"Multiannual","INDONESIA_THAILAND","INDONESIA","THAILAND","Within",0.294482820301961,NA,50
"Multiannual","INDONESIA_TRINIDAD AND TOBAGO","INDONESIA","TRINIDAD AND TOBAGO","Within",0.257633118673088,NA,50
"Multiannual","INDONESIA_VANUATU","INDONESIA","VANUATU","Between",0.161474985563756,NA,50
"Multiannual","INDONESIA_VENEZUELA","INDONESIA","VENEZUELA","Within",0.233038250987507,NA,50
"Multiannual","INDONESIA_VIET NAM","INDONESIA","VIET NAM","Within",0.364460012337876,NA,50
"Multiannual","JAMAICA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","JAMAICA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.369487877258463,NA,50
"Multiannual","JAMAICA_MALAYSIA","JAMAICA","MALAYSIA","Within",0.337717637362751,NA,50
"Multiannual","JAMAICA_MALDIVES","JAMAICA","MALDIVES","Between",0.279675469459104,NA,50
"Multiannual","JAMAICA_MARTINIQUE","JAMAICA","MARTINIQUE","Within",0.317891620410738,NA,50
"Multiannual","JAMAICA_MEXICO","JAMAICA","MEXICO","Within",0.330118862414442,NA,50
"Multiannual","JAMAICA_MYANMAR","JAMAICA","MYANMAR","Within",0.161837099245547,NA,50
"Multiannual","JAMAICA_NEW CALEDONIA","JAMAICA","NEW CALEDONIA","Between",0.237631380671141,NA,50
"Multiannual","JAMAICA_NICARAGUA","JAMAICA","NICARAGUA","Within",0.325424921834687,NA,50
"Multiannual","JAMAICA_PANAMA","JAMAICA","PANAMA","Within",0.235931873987444,NA,50
"Multiannual","JAMAICA_PARAGUAY","JAMAICA","PARAGUAY","Between",0.283275427226907,NA,50
"Multiannual","JAMAICA_PERU","JAMAICA","PERU","Between",0.161384538181032,NA,50
"Multiannual","JAMAICA_PHILIPPINES","JAMAICA","PHILIPPINES","Within",0.410983679251808,NA,50
"Multiannual","JAMAICA_PUERTO RICO","JAMAICA","PUERTO RICO","Within",0.267819097381747,NA,50
"Multiannual","JAMAICA_SINGAPORE","JAMAICA","SINGAPORE","Within",0.326962582571256,NA,50
"Multiannual","JAMAICA_SRI LANKA","JAMAICA","SRI LANKA","Within",0.20215670724972,NA,50
"Multiannual","JAMAICA_SURINAME","JAMAICA","SURINAME","Within",0.324051978319996,NA,50
"Multiannual","JAMAICA_TAIWAN","JAMAICA","TAIWAN","Within",0.388092483297932,NA,50
"Multiannual","JAMAICA_THAILAND","JAMAICA","THAILAND","Within",0.437237413228338,NA,50
"Multiannual","JAMAICA_TRINIDAD AND TOBAGO","JAMAICA","TRINIDAD AND TOBAGO","Within",0.309304058968999,NA,50
"Multiannual","JAMAICA_VANUATU","JAMAICA","VANUATU","Between",0.167962092888092,NA,50
"Multiannual","JAMAICA_VENEZUELA","JAMAICA","VENEZUELA","Within",0.219870543466777,NA,50
"Multiannual","JAMAICA_VIET NAM","JAMAICA","VIET NAM","Within",0.34963026115158,NA,50
