"pair_id","ref_prov","other_prov","hemi_type","mean_sync","group","sync_logit","Cycle","Group"
"PUERTO RICO_TAIWAN","PUERTO RICO","TAIWAN","Within",0.497282113281047,"Within",-0.0108716539538681,"Annual","Within"
"PUERTO RICO_THAILAND","PUERTO RICO","THAILAND","Within",0.33398800579943,"Within",-0.690202598136644,"Annual","Within"
"PUERTO RICO_TRINIDAD AND TOBAGO","PUERTO RICO","TRINIDAD AND TOBAGO","Within",0.510012059837798,"Within",0.0400535932916498,"Annual","Within"
"PUERTO RICO_VANUATU","PUERTO RICO","VANUATU","Between",0.136862228667424,"Between",-1.84159953099595,"Annual","Between"
"PUERTO RICO_VENEZUELA","PUERTO RICO","VENEZUELA","Within",0.469349414914189,"Within",-0.122756260595699,"Annual","Within"
"PUERTO RICO_VIET NAM","PUERTO RICO","VIET NAM","Within",0.491347765455869,"Within",-0.0346123932844451,"Annual","Within"
"SINGAPORE_SRI LANKA","SINGAPORE","SRI LANKA","Within",0.20525327507695,"Within",-1.35377877416172,"Annual","Within"
"SINGAPORE_SURINAME","SINGAPORE","SURINAME","Within",0.107682035417703,"Within",-2.11463976341324,"Annual","Within"
"SINGAPORE_TAIWAN","SINGAPORE","TAIWAN","Within",0.397401436977639,"Within",-0.416304296005082,"Annual","Within"
"SINGAPORE_THAILAND","SINGAPORE","THAILAND","Within",0.504871740723317,"Within",0.0194875795961335,"Annual","Within"
"SINGAPORE_TRINIDAD AND TOBAGO","SINGAPORE","TRINIDAD AND TOBAGO","Within",0.360017376076283,"Within",-0.575288728702043,"Annual","Within"
"SINGAPORE_VANUATU","SINGAPORE","VANUATU","Between",0.152906086215523,"Between",-1.7119876492997,"Annual","Between"
"SINGAPORE_VENEZUELA","SINGAPORE","VENEZUELA","Within",0.204449337876339,"Within",-1.35871432339261,"Annual","Within"
"SINGAPORE_VIET NAM","SINGAPORE","VIET NAM","Within",0.51477239691466,"Within",0.0591067896676342,"Annual","Within"
"SRI LANKA_SURINAME","SRI LANKA","SURINAME","Within",0.215457059317697,"Within",-1.29233967806314,"Annual","Within"
"SRI LANKA_TAIWAN","SRI LANKA","TAIWAN","Within",0.171324701157293,"Within",-1.57626780712705,"Annual","Within"
"SRI LANKA_THAILAND","SRI LANKA","THAILAND","Within",0.168093854647655,"Within",-1.59919714636261,"Annual","Within"
"SRI LANKA_TRINIDAD AND TOBAGO","SRI LANKA","TRINIDAD AND TOBAGO","Within",0.222886380338169,"Within",-1.24892443192005,"Annual","Within"
"SRI LANKA_VANUATU","SRI LANKA","VANUATU","Between",0.1595493436781,"Between",-1.66158500446188,"Annual","Between"
"SRI LANKA_VENEZUELA","SRI LANKA","VENEZUELA","Within",0.228526943475326,"Within",-1.21664762976402,"Annual","Within"
"SRI LANKA_VIET NAM","SRI LANKA","VIET NAM","Within",0.264288411803229,"Within",-1.02379720227909,"Annual","Within"
"SURINAME_TAIWAN","SURINAME","TAIWAN","Within",0.200117306688178,"Within",-1.38556135551056,"Annual","Within"
"SURINAME_THAILAND","SURINAME","THAILAND","Within",0.070426346714249,"Within",-2.58015860745299,"Annual","Within"
"SURINAME_TRINIDAD AND TOBAGO","SURINAME","TRINIDAD AND TOBAGO","Within",0.291733244059888,"Within",-0.886980959669837,"Annual","Within"
"SURINAME_VANUATU","SURINAME","VANUATU","Between",0.175272131913526,"Between",-1.54871366944764,"Annual","Between"
"SURINAME_VENEZUELA","SURINAME","VENEZUELA","Within",0.305542936425228,"Within",-0.821040023277211,"Annual","Within"
"SURINAME_VIET NAM","SURINAME","VIET NAM","Within",0.147710101996281,"Within",-1.75267514225895,"Annual","Within"
"TAIWAN_THAILAND","TAIWAN","THAILAND","Within",0.50639207773008,"Within",0.0255697039727433,"Annual","Within"
"TAIWAN_TRINIDAD AND TOBAGO","TAIWAN","TRINIDAD AND TOBAGO","Within",0.489354713851521,"Within",-0.0425875801915928,"Annual","Within"
"TAIWAN_VANUATU","TAIWAN","VANUATU","Between",0.158451110774387,"Between",-1.66979801329231,"Annual","Between"
"TAIWAN_VENEZUELA","TAIWAN","VENEZUELA","Within",0.363206810794437,"Within",-0.561472540391311,"Annual","Within"
"TAIWAN_VIET NAM","TAIWAN","VIET NAM","Within",0.678313119892625,"Within",0.746030359671915,"Annual","Within"
"THAILAND_TRINIDAD AND TOBAGO","THAILAND","TRINIDAD AND TOBAGO","Within",0.40145771674267,"Within",-0.399394956597632,"Annual","Within"
"THAILAND_VANUATU","THAILAND","VANUATU","Between",0.176046690216767,"Between",-1.54336462024088,"Annual","Between"
"THAILAND_VENEZUELA","THAILAND","VENEZUELA","Within",0.168230752786691,"Within",-1.59821848978593,"Annual","Within"
"THAILAND_VIET NAM","THAILAND","VIET NAM","Within",0.629440819247435,"Within",0.529818672643527,"Annual","Within"
"TRINIDAD AND TOBAGO_VANUATU","TRINIDAD AND TOBAGO","VANUATU","Between",0.119008209910152,"Between",-2.00185582546563,"Annual","Between"
"TRINIDAD AND TOBAGO_VENEZUELA","TRINIDAD AND TOBAGO","VENEZUELA","Within",0.368336272748288,"Within",-0.539360869846226,"Annual","Within"
"TRINIDAD AND TOBAGO_VIET NAM","TRINIDAD AND TOBAGO","VIET NAM","Within",0.551532280445303,"Within",0.206863664394831,"Annual","Within"
"VANUATU_VENEZUELA","VANUATU","VENEZUELA","Between",0.205715114322128,"Between",-1.35094992351605,"Annual","Between"
"VANUATU_VIET NAM","VANUATU","VIET NAM","Between",0.0784350672444118,"Between",-2.46380212518784,"Annual","Between"
"VENEZUELA_VIET NAM","VENEZUELA","VIET NAM","Within",0.326624463536552,"Within",-0.723492096284086,"Annual","Within"
"ARGENTINA_AUSTRALIA","ARGENTINA","AUSTRALIA","Within",0.430868557287007,"Within",-0.278308341875279,"Multiannual","Within"
"ARGENTINA_BANGLADESH","ARGENTINA","BANGLADESH","Between",0.369393792923015,"Between",-0.534818325699361,"Multiannual","Between"
"ARGENTINA_BARBADOS","ARGENTINA","BARBADOS","Between",0.52968990918612,"Between",0.118899513472313,"Multiannual","Between"
"ARGENTINA_BOLIVIA","ARGENTINA","BOLIVIA","Within",0.383199543417006,"Within",-0.475989707898159,"Multiannual","Within"
"ARGENTINA_BRAZIL","ARGENTINA","BRAZIL","Within",0.495086841579686,"Within",-0.0196532662477628,"Multiannual","Within"
"ARGENTINA_BRUNEI DARUSSALAM","ARGENTINA","BRUNEI DARUSSALAM","Between",0.48553859067342,"Between",-0.0578617752665281,"Multiannual","Between"
"ARGENTINA_CAMBODIA","ARGENTINA","CAMBODIA","Between",0.438778500058026,"Between",-0.246120928086079,"Multiannual","Between"
"ARGENTINA_CHINA","ARGENTINA","CHINA","Between",0.279154694993067,"Between",-0.948658467597457,"Multiannual","Between"
"ARGENTINA_COLOMBIA","ARGENTINA","COLOMBIA","Between",0.614965291731386,"Between",0.468232348433362,"Multiannual","Between"
"ARGENTINA_COSTA RICA","ARGENTINA","COSTA RICA","Between",0.385917989193304,"Between",-0.464503603655262,"Multiannual","Between"
"ARGENTINA_DOMINICAN REPUBLIC","ARGENTINA","DOMINICAN REPUBLIC","Between",0.523639377142953,"Between",0.0946280574022488,"Multiannual","Between"
"ARGENTINA_ECUADOR","ARGENTINA","ECUADOR","Within",0.508355000278792,"Within",0.0334231121931832,"Multiannual","Within"
"ARGENTINA_EL SALVADOR","ARGENTINA","EL SALVADOR","Between",0.301843408552036,"Between",-0.83853505247863,"Multiannual","Between"
"ARGENTINA_FIJI","ARGENTINA","FIJI","Within",0.393482086758984,"Within",-0.432698719409999,"Multiannual","Within"
"ARGENTINA_FRENCH GUIANA","ARGENTINA","FRENCH GUIANA","Between",0.404495504556297,"Between",-0.386768314935387,"Multiannual","Between"
"ARGENTINA_FRENCH POLYNESIA","ARGENTINA","FRENCH POLYNESIA","Within",0.339328918699983,"Within",-0.666286209655591,"Multiannual","Within"
"ARGENTINA_GUADELOUPE","ARGENTINA","GUADELOUPE","Between",0.259817662463615,"Between",-1.04691647114837,"Multiannual","Between"
"ARGENTINA_GUATEMALA","ARGENTINA","GUATEMALA","Between",0.551069567456842,"Between",0.204993120829327,"Multiannual","Between"
"ARGENTINA_GUYANA","ARGENTINA","GUYANA","Between",0.554452688014537,"Between",0.218678038446335,"Multiannual","Between"
"ARGENTINA_HONDURAS","ARGENTINA","HONDURAS","Between",0.500454344885541,"Between",0.00181738004237968,"Multiannual","Between"
"ARGENTINA_INDIA","ARGENTINA","INDIA","Between",0.22781557091845,"Between",-1.22068701712903,"Multiannual","Between"
"ARGENTINA_INDONESIA","ARGENTINA","INDONESIA","Between",0.50128048751024,"Between",0.00512196123860033,"Multiannual","Between"
"ARGENTINA_JAMAICA","ARGENTINA","JAMAICA","Between",0.335299572241018,"Between",-0.684312076862887,"Multiannual","Between"
"ARGENTINA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","ARGENTINA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Between",0.307460591074634,"Between",-0.812018224711148,"Multiannual","Between"
"ARGENTINA_MALAYSIA","ARGENTINA","MALAYSIA","Between",0.471715479140561,"Between",-0.113258998436081,"Multiannual","Between"
"ARGENTINA_MALDIVES","ARGENTINA","MALDIVES","Within",0.435036631195432,"Within",-0.261330657882489,"Multiannual","Within"
"ARGENTINA_MARTINIQUE","ARGENTINA","MARTINIQUE","Between",0.267711652363373,"Between",-1.0062638766607,"Multiannual","Between"
"ARGENTINA_MEXICO","ARGENTINA","MEXICO","Between",0.420954779681685,"Between",-0.318855159014896,"Multiannual","Between"
"ARGENTINA_MYANMAR","ARGENTINA","MYANMAR","Between",0.0960919551940091,"Between",-2.24142203526033,"Multiannual","Between"
"ARGENTINA_NEW CALEDONIA","ARGENTINA","NEW CALEDONIA","Within",0.272548304489402,"Within",-0.981731736342479,"Multiannual","Within"
"ARGENTINA_NICARAGUA","ARGENTINA","NICARAGUA","Between",0.423892289765746,"Between",-0.306815250760002,"Multiannual","Between"
"ARGENTINA_PANAMA","ARGENTINA","PANAMA","Between",0.311473860775547,"Between",-0.793237862252314,"Multiannual","Between"
"ARGENTINA_PARAGUAY","ARGENTINA","PARAGUAY","Within",0.524365532312846,"Within",0.0975393876754189,"Multiannual","Within"
"ARGENTINA_PERU","ARGENTINA","PERU","Within",0.475725322864355,"Within",-0.0971751051204416,"Multiannual","Within"
"ARGENTINA_PHILIPPINES","ARGENTINA","PHILIPPINES","Between",0.5092401105659,"Between",0.0369646506851554,"Multiannual","Between"
"ARGENTINA_PUERTO RICO","ARGENTINA","PUERTO RICO","Between",0.312659536112634,"Between",-0.787714895616753,"Multiannual","Between"
"ARGENTINA_SINGAPORE","ARGENTINA","SINGAPORE","Between",0.461228367477151,"Between",-0.155398499310129,"Multiannual","Between"
"ARGENTINA_SRI LANKA","ARGENTINA","SRI LANKA","Between",0.472946390473025,"Between",-0.108320226537231,"Multiannual","Between"
"ARGENTINA_SURINAME","ARGENTINA","SURINAME","Between",0.453234436980739,"Between",-0.187610611206278,"Multiannual","Between"
"ARGENTINA_TAIWAN","ARGENTINA","TAIWAN","Between",0.402272923915151,"Between",-0.396003481791855,"Multiannual","Between"
"ARGENTINA_THAILAND","ARGENTINA","THAILAND","Between",0.359360465163114,"Between",-0.578140984625068,"Multiannual","Between"
"ARGENTINA_TRINIDAD AND TOBAGO","ARGENTINA","TRINIDAD AND TOBAGO","Between",0.321108918492224,"Between",-0.748680329019025,"Multiannual","Between"
"ARGENTINA_VANUATU","ARGENTINA","VANUATU","Within",0.233687616310765,"Within",-1.18760464775633,"Multiannual","Within"
"ARGENTINA_VENEZUELA","ARGENTINA","VENEZUELA","Between",0.196163685906535,"Between",-1.41044621613796,"Multiannual","Between"
"ARGENTINA_VIET NAM","ARGENTINA","VIET NAM","Between",0.263779840903253,"Between",-1.02641438395044,"Multiannual","Between"
"AUSTRALIA_BANGLADESH","AUSTRALIA","BANGLADESH","Between",0.226979994128528,"Between",-1.22544304706423,"Multiannual","Between"
"AUSTRALIA_BARBADOS","AUSTRALIA","BARBADOS","Between",0.267587910109956,"Between",-1.00689517161483,"Multiannual","Between"
"AUSTRALIA_BOLIVIA","AUSTRALIA","BOLIVIA","Within",0.271052962884677,"Within",-0.98928684116653,"Multiannual","Within"
"AUSTRALIA_BRAZIL","AUSTRALIA","BRAZIL","Within",0.295765133292674,"Within",-0.867546247246708,"Multiannual","Within"
"AUSTRALIA_BRUNEI DARUSSALAM","AUSTRALIA","BRUNEI DARUSSALAM","Between",0.45520154672504,"Between",-0.179675635053359,"Multiannual","Between"
"AUSTRALIA_CAMBODIA","AUSTRALIA","CAMBODIA","Between",0.376158113122945,"Between",-0.505887381223018,"Multiannual","Between"
"AUSTRALIA_CHINA","AUSTRALIA","CHINA","Between",0.338950087910264,"Between",-0.667976483732789,"Multiannual","Between"
"AUSTRALIA_COLOMBIA","AUSTRALIA","COLOMBIA","Between",0.461972547257803,"Between",-0.15240411846548,"Multiannual","Between"
"AUSTRALIA_COSTA RICA","AUSTRALIA","COSTA RICA","Between",0.337812161895353,"Between",-0.67305925208176,"Multiannual","Between"
"AUSTRALIA_DOMINICAN REPUBLIC","AUSTRALIA","DOMINICAN REPUBLIC","Between",0.424330740444698,"Between",-0.305020094246667,"Multiannual","Between"
"AUSTRALIA_ECUADOR","AUSTRALIA","ECUADOR","Within",0.293992570565501,"Within",-0.876071263882188,"Multiannual","Within"
"AUSTRALIA_EL SALVADOR","AUSTRALIA","EL SALVADOR","Between",0.365212187723889,"Between",-0.552812268253071,"Multiannual","Between"
"AUSTRALIA_FIJI","AUSTRALIA","FIJI","Within",0.279735523295339,"Within",-0.945773876185724,"Multiannual","Within"
"AUSTRALIA_FRENCH GUIANA","AUSTRALIA","FRENCH GUIANA","Between",0.374263742570073,"Between",-0.513968225393033,"Multiannual","Between"
"AUSTRALIA_FRENCH POLYNESIA","AUSTRALIA","FRENCH POLYNESIA","Within",0.346857716514046,"Within",-0.632880340563141,"Multiannual","Within"
"AUSTRALIA_GUADELOUPE","AUSTRALIA","GUADELOUPE","Between",0.360551856707094,"Between",-0.572969735273306,"Multiannual","Between"
"AUSTRALIA_GUATEMALA","AUSTRALIA","GUATEMALA","Between",0.401758792004904,"Between",-0.398142141828304,"Multiannual","Between"
"AUSTRALIA_GUYANA","AUSTRALIA","GUYANA","Between",0.301963785360846,"Between",-0.837963890692977,"Multiannual","Between"
"AUSTRALIA_HONDURAS","AUSTRALIA","HONDURAS","Between",0.373491495493914,"Between",-0.517267114322921,"Multiannual","Between"
"AUSTRALIA_INDIA","AUSTRALIA","INDIA","Between",0.303696736607088,"Between",-0.829755662155478,"Multiannual","Between"
"AUSTRALIA_INDONESIA","AUSTRALIA","INDONESIA","Between",0.351957397109637,"Between",-0.610446302057602,"Multiannual","Between"
"AUSTRALIA_JAMAICA","AUSTRALIA","JAMAICA","Between",0.478983834459907,"Between",-0.084114220856577,"Multiannual","Between"
"AUSTRALIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","AUSTRALIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Between",0.319329300482463,"Between",-0.756855774639628,"Multiannual","Between"
"AUSTRALIA_MALAYSIA","AUSTRALIA","MALAYSIA","Between",0.436527260775034,"Between",-0.255268128291745,"Multiannual","Between"
"AUSTRALIA_MALDIVES","AUSTRALIA","MALDIVES","Within",0.368658824238649,"Within",-0.537974786230055,"Multiannual","Within"
"AUSTRALIA_MARTINIQUE","AUSTRALIA","MARTINIQUE","Between",0.227028100980383,"Between",-1.22516889209772,"Multiannual","Between"
"AUSTRALIA_MEXICO","AUSTRALIA","MEXICO","Between",0.439082128269307,"Between",-0.244888022685821,"Multiannual","Between"
"AUSTRALIA_MYANMAR","AUSTRALIA","MYANMAR","Between",0.188048382178094,"Between",-1.46274147269158,"Multiannual","Between"
"AUSTRALIA_NEW CALEDONIA","AUSTRALIA","NEW CALEDONIA","Within",0.28549478269819,"Within",-0.917366544708131,"Multiannual","Within"
"AUSTRALIA_NICARAGUA","AUSTRALIA","NICARAGUA","Between",0.410505881348203,"Between",-0.361874487016651,"Multiannual","Between"
"AUSTRALIA_PANAMA","AUSTRALIA","PANAMA","Between",0.253632220223118,"Between",-1.07933321525417,"Multiannual","Between"
"AUSTRALIA_PARAGUAY","AUSTRALIA","PARAGUAY","Within",0.39573355415499,"Within",-0.423274094417079,"Multiannual","Within"
"AUSTRALIA_PERU","AUSTRALIA","PERU","Within",0.233977399418215,"Within",-1.18598714697094,"Multiannual","Within"
"AUSTRALIA_PHILIPPINES","AUSTRALIA","PHILIPPINES","Between",0.516800302633111,"Between",0.0672265177484414,"Multiannual","Between"
"AUSTRALIA_PUERTO RICO","AUSTRALIA","PUERTO RICO","Between",0.22195657277546,"Between",-1.25430059706725,"Multiannual","Between"
"AUSTRALIA_SINGAPORE","AUSTRALIA","SINGAPORE","Between",0.326485377765062,"Between",-0.724124543510736,"Multiannual","Between"
"AUSTRALIA_SRI LANKA","AUSTRALIA","SRI LANKA","Between",0.377260699055809,"Between",-0.50119151575881,"Multiannual","Between"
"AUSTRALIA_SURINAME","AUSTRALIA","SURINAME","Between",0.273237244425747,"Between",-0.978259645814734,"Multiannual","Between"
"AUSTRALIA_TAIWAN","AUSTRALIA","TAIWAN","Between",0.427941211635882,"Between",-0.290255932802294,"Multiannual","Between"
"AUSTRALIA_THAILAND","AUSTRALIA","THAILAND","Between",0.499166620993095,"Between",-0.00333351911455397,"Multiannual","Between"
"AUSTRALIA_TRINIDAD AND TOBAGO","AUSTRALIA","TRINIDAD AND TOBAGO","Between",0.349049218304501,"Between",-0.623221096276487,"Multiannual","Between"
"AUSTRALIA_VANUATU","AUSTRALIA","VANUATU","Within",0.300479718224961,"Within",-0.845014530090293,"Multiannual","Within"
"AUSTRALIA_VENEZUELA","AUSTRALIA","VENEZUELA","Between",0.517575523105304,"Between",0.0703310689020789,"Multiannual","Between"
"AUSTRALIA_VIET NAM","AUSTRALIA","VIET NAM","Between",0.421328991643913,"Between",-0.317320128100558,"Multiannual","Between"
"BANGLADESH_BARBADOS","BANGLADESH","BARBADOS","Within",0.228445489421361,"Within",-1.21710970108262,"Multiannual","Within"
"BANGLADESH_BOLIVIA","BANGLADESH","BOLIVIA","Between",0.253454067625255,"Between",-1.08027453158004,"Multiannual","Between"
"BANGLADESH_BRAZIL","BANGLADESH","BRAZIL","Between",0.503343982975955,"Between",0.0133761313393609,"Multiannual","Between"
"BANGLADESH_BRUNEI DARUSSALAM","BANGLADESH","BRUNEI DARUSSALAM","Within",0.170463145267276,"Within",-1.58234842213289,"Multiannual","Within"
"BANGLADESH_CAMBODIA","BANGLADESH","CAMBODIA","Within",0.322712651888681,"Within",-0.741333321519662,"Multiannual","Within"
"BANGLADESH_CHINA","BANGLADESH","CHINA","Within",0.478267778792142,"Within",-0.0869836877559677,"Multiannual","Within"
"BANGLADESH_COLOMBIA","BANGLADESH","COLOMBIA","Within",0.359470332080595,"Within",-0.577663791950985,"Multiannual","Within"
"BANGLADESH_COSTA RICA","BANGLADESH","COSTA RICA","Within",0.3444808228804,"Within",-0.643389136114171,"Multiannual","Within"
"BANGLADESH_DOMINICAN REPUBLIC","BANGLADESH","DOMINICAN REPUBLIC","Within",0.300659124141289,"Within",-0.844161140462674,"Multiannual","Within"
"BANGLADESH_ECUADOR","BANGLADESH","ECUADOR","Between",0.417575451974463,"Between",-0.332734394508771,"Multiannual","Between"
"BANGLADESH_EL SALVADOR","BANGLADESH","EL SALVADOR","Within",0.259732914112605,"Within",-1.04735719833857,"Multiannual","Within"
"BANGLADESH_FIJI","BANGLADESH","FIJI","Between",0.143410631211819,"Between",-1.78724659198298,"Multiannual","Between"
"BANGLADESH_FRENCH GUIANA","BANGLADESH","FRENCH GUIANA","Within",0.189222835338469,"Within",-1.45506790670882,"Multiannual","Within"
"BANGLADESH_FRENCH POLYNESIA","BANGLADESH","FRENCH POLYNESIA","Between",0.266047251576664,"Between",-1.014770720585,"Multiannual","Between"
"BANGLADESH_GUADELOUPE","BANGLADESH","GUADELOUPE","Within",0.217632316461464,"Within",-1.27951779649186,"Multiannual","Within"
"BANGLADESH_GUATEMALA","BANGLADESH","GUATEMALA","Within",0.462826939518596,"Within",-0.148967111892008,"Multiannual","Within"
"BANGLADESH_GUYANA","BANGLADESH","GUYANA","Within",0.334201445958649,"Within",-0.68924321059865,"Multiannual","Within"
"BANGLADESH_HONDURAS","BANGLADESH","HONDURAS","Within",0.346264909639316,"Within",-0.635498091882783,"Multiannual","Within"
"BANGLADESH_INDIA","BANGLADESH","INDIA","Within",0.319931086311448,"Within",-0.754088519370096,"Multiannual","Within"
"BANGLADESH_INDONESIA","BANGLADESH","INDONESIA","Within",0.207808577950028,"Within",-1.3381856994689,"Multiannual","Within"
"BANGLADESH_JAMAICA","BANGLADESH","JAMAICA","Within",0.0956178032382589,"Within",-2.24689302601166,"Multiannual","Within"
"BANGLADESH_LAO PEOPLE'S DEMOCRATIC REPUBLIC","BANGLADESH","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.256583179831165,"Within",-1.06380398372608,"Multiannual","Within"
"BANGLADESH_MALAYSIA","BANGLADESH","MALAYSIA","Within",0.306721954130091,"Within",-0.815489488981573,"Multiannual","Within"
"BANGLADESH_MALDIVES","BANGLADESH","MALDIVES","Between",0.349718298910396,"Between",-0.620277685143137,"Multiannual","Between"
"BANGLADESH_MARTINIQUE","BANGLADESH","MARTINIQUE","Within",0.26383781359807,"Within",-1.02611588448276,"Multiannual","Within"
"BANGLADESH_MEXICO","BANGLADESH","MEXICO","Within",0.275188675782145,"Within",-0.968454422362495,"Multiannual","Within"
"BANGLADESH_MYANMAR","BANGLADESH","MYANMAR","Within",0.228937572416838,"Within",-1.21431998305738,"Multiannual","Within"
"BANGLADESH_NEW CALEDONIA","BANGLADESH","NEW CALEDONIA","Between",0.0887951963458909,"Between",-2.32843513057705,"Multiannual","Between"
"BANGLADESH_NICARAGUA","BANGLADESH","NICARAGUA","Within",0.257102762493568,"Within",-1.06108186858857,"Multiannual","Within"
"BANGLADESH_PANAMA","BANGLADESH","PANAMA","Within",0.435858871204381,"Within",-0.257985947505247,"Multiannual","Within"
"BANGLADESH_PARAGUAY","BANGLADESH","PARAGUAY","Between",0.448302365795569,"Between",-0.207532203669842,"Multiannual","Between"
"BANGLADESH_PERU","BANGLADESH","PERU","Between",0.429537930044432,"Between",-0.283736631855816,"Multiannual","Between"
"BANGLADESH_PHILIPPINES","BANGLADESH","PHILIPPINES","Within",0.234537223584861,"Within",-1.18286627615792,"Multiannual","Within"
"BANGLADESH_PUERTO RICO","BANGLADESH","PUERTO RICO","Within",0.0411214477098823,"Within",-3.14923459943663,"Multiannual","Within"
"BANGLADESH_SINGAPORE","BANGLADESH","SINGAPORE","Within",0.269829574765129,"Within",-0.995487410989619,"Multiannual","Within"
"BANGLADESH_SRI LANKA","BANGLADESH","SRI LANKA","Within",0.519960042637267,"Within",0.0798826225978701,"Multiannual","Within"
"BANGLADESH_SURINAME","BANGLADESH","SURINAME","Within",0.358234263676051,"Within",-0.58303620020166,"Multiannual","Within"
"BANGLADESH_TAIWAN","BANGLADESH","TAIWAN","Within",0.213739515765095,"Within",-1.30253008484401,"Multiannual","Within"
"BANGLADESH_THAILAND","BANGLADESH","THAILAND","Within",0.253155336031599,"Within",-1.08185394028357,"Multiannual","Within"
"BANGLADESH_TRINIDAD AND TOBAGO","BANGLADESH","TRINIDAD AND TOBAGO","Within",0.244125968154091,"Within",-1.13019038275173,"Multiannual","Within"
"BANGLADESH_VANUATU","BANGLADESH","VANUATU","Between",0.143564619781188,"Between",-1.78599362268484,"Multiannual","Between"
"BANGLADESH_VENEZUELA","BANGLADESH","VENEZUELA","Within",0.0222341056449241,"Within",-3.78364286925231,"Multiannual","Within"
"BANGLADESH_VIET NAM","BANGLADESH","VIET NAM","Within",0.171861300234284,"Within",-1.57249289463486,"Multiannual","Within"
"BARBADOS_BOLIVIA","BARBADOS","BOLIVIA","Between",0.132151908019171,"Between",-1.88206461087615,"Multiannual","Between"
"BARBADOS_BRAZIL","BARBADOS","BRAZIL","Between",0.436876957995152,"Between",-0.253846556541516,"Multiannual","Between"
"BARBADOS_BRUNEI DARUSSALAM","BARBADOS","BRUNEI DARUSSALAM","Within",0.379853764280485,"Within",-0.490168966478105,"Multiannual","Within"
"BARBADOS_CAMBODIA","BARBADOS","CAMBODIA","Within",0.187621397256174,"Within",-1.46554040309646,"Multiannual","Within"
"BARBADOS_CHINA","BARBADOS","CHINA","Within",0.201789731309446,"Within",-1.37514583619952,"Multiannual","Within"
"BARBADOS_COLOMBIA","BARBADOS","COLOMBIA","Within",0.527008108757016,"Within",0.108137689963214,"Multiannual","Within"
"BARBADOS_COSTA RICA","BARBADOS","COSTA RICA","Within",0.3702551981913,"Within",-0.531122168097046,"Multiannual","Within"
"BARBADOS_DOMINICAN REPUBLIC","BARBADOS","DOMINICAN REPUBLIC","Within",0.417426272071389,"Within",-0.333347814126219,"Multiannual","Within"
"BARBADOS_ECUADOR","BARBADOS","ECUADOR","Between",0.439124900158113,"Between",-0.244714359086637,"Multiannual","Between"
"BARBADOS_EL SALVADOR","BARBADOS","EL SALVADOR","Within",0.263524099517762,"Within",-1.027731690617,"Multiannual","Within"
"BARBADOS_FIJI","BARBADOS","FIJI","Between",0.255077091310088,"Between",-1.07171491642436,"Multiannual","Between"
"BARBADOS_FRENCH GUIANA","BARBADOS","FRENCH GUIANA","Within",0.388300978992387,"Within",-0.454459607840647,"Multiannual","Within"
"BARBADOS_FRENCH POLYNESIA","BARBADOS","FRENCH POLYNESIA","Between",0.0796881106353649,"Between",-2.44659222457252,"Multiannual","Between"
"BARBADOS_GUADELOUPE","BARBADOS","GUADELOUPE","Within",0.371979678810799,"Within",-0.523733298597848,"Multiannual","Within"
"BARBADOS_GUATEMALA","BARBADOS","GUATEMALA","Within",0.528540930027914,"Within",0.114287957778226,"Multiannual","Within"
"BARBADOS_GUYANA","BARBADOS","GUYANA","Within",0.311396595578387,"Within",-0.793598168159713,"Multiannual","Within"
"BARBADOS_HONDURAS","BARBADOS","HONDURAS","Within",0.486964781582232,"Within",-0.0521526913128443,"Multiannual","Within"
"BARBADOS_INDIA","BARBADOS","INDIA","Within",0.213643387306374,"Within",-1.30310218470032,"Multiannual","Within"
"BARBADOS_INDONESIA","BARBADOS","INDONESIA","Within",0.259225751084184,"Within",-1.04999661368302,"Multiannual","Within"
"BARBADOS_JAMAICA","BARBADOS","JAMAICA","Within",0.418955109004997,"Within",-0.327064243149247,"Multiannual","Within"
"BARBADOS_LAO PEOPLE'S DEMOCRATIC REPUBLIC","BARBADOS","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.387042434323716,"Within",-0.459761373086996,"Multiannual","Within"
"BARBADOS_MALAYSIA","BARBADOS","MALAYSIA","Within",0.374073470212053,"Within",-0.514780777117239,"Multiannual","Within"
"BARBADOS_MALDIVES","BARBADOS","MALDIVES","Between",0.198964173213291,"Between",-1.39278089922969,"Multiannual","Between"
"BARBADOS_MARTINIQUE","BARBADOS","MARTINIQUE","Within",0.407158516708855,"Within",-0.375724464535143,"Multiannual","Within"
"BARBADOS_MEXICO","BARBADOS","MEXICO","Within",0.331697194629907,"Within",-0.700518883913857,"Multiannual","Within"
"BARBADOS_MYANMAR","BARBADOS","MYANMAR","Within",0.180091295366896,"Within",-1.51572907945442,"Multiannual","Within"
"BARBADOS_NEW CALEDONIA","BARBADOS","NEW CALEDONIA","Between",0.32559358377223,"Between",-0.728182992546904,"Multiannual","Between"
"BARBADOS_NICARAGUA","BARBADOS","NICARAGUA","Within",0.297915673061824,"Within",-0.857243050497623,"Multiannual","Within"
