"Cycle","hemisphere_pairing","pair_id","mean_sync"
"Annual","Within","JAMAICA_MALAYSIA",0.275537209548664
"Annual","Within","JAMAICA_MARTINIQUE",0.331736169114769
"Annual","Within","JAMAICA_MEXICO",0.270592018487228
"Annual","Within","JAMAICA_MYANMAR",0.181306554924841
"Annual","Within","JAMAICA_NICARAGUA",0.320252917996139
"Annual","Within","JAMAICA_PALAU",0.207918849616996
"Annual","Within","JAMAICA_PANAMA",0.293500734929257
"Annual","Within","JAMAICA_PHILIPPINES",0.284696419671033
"Annual","Within","JAMAICA_PUERTO RICO",0.353745362910429
"Annual","Within","JAMAICA_SINGAPORE",0.249935040966797
"Annual","Within","JAMAICA_SRI LANKA",0.202574982961469
"Annual","Within","JAMAICA_SURINAME",0.27355117618022
"Annual","Within","JAMAICA_TAIWAN",0.312759427217861
"Annual","Within","JAMAICA_THAILAND",0.200802829967103
"Annual","Within","JAMAICA_TRINIDAD AND TOBAGO",0.352181277360914
"Annual","Within","JAMAICA_VENEZUELA",0.250754364780054
"Annual","Within","JAMAICA_VIET NAM",0.29109939713353
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MALAYSIA",0.235660070994928
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MARTINIQUE",0.115348108993621
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MEXICO",0.547199790655568
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MYANMAR",0.623570237126271
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NICARAGUA",0.462146873882579
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PALAU",0.188831976637215
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PANAMA",0.385708898457577
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PHILIPPINES",0.579313358385941
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PUERTO RICO",0.260165101116794
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SINGAPORE",0.442958125406328
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SRI LANKA",0.201199625878491
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SURINAME",0.0980067339830792
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TAIWAN",0.473245106305557
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_THAILAND",0.676887186485943
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TRINIDAD AND TOBAGO",0.382423553431383
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VENEZUELA",0.158960948500872
"Annual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VIET NAM",0.600912027930098
"Annual","Within","MALAYSIA_MARTINIQUE",0.22133897690932
"Annual","Within","MALAYSIA_MEXICO",0.235056475400686
"Annual","Within","MALAYSIA_MYANMAR",0.225652939309007
"Annual","Within","MALAYSIA_NICARAGUA",0.2472139245072
"Annual","Within","MALAYSIA_PALAU",0.176155840726141
"Annual","Within","MALAYSIA_PANAMA",0.216278991898473
"Annual","Within","MALAYSIA_PHILIPPINES",0.250930376833506
"Annual","Within","MALAYSIA_PUERTO RICO",0.253936144136085
"Annual","Within","MALAYSIA_SINGAPORE",0.323110708961173
"Annual","Within","MALAYSIA_SRI LANKA",0.202640470329278
"Annual","Within","MALAYSIA_SURINAME",0.186271774654511
"Annual","Within","MALAYSIA_TAIWAN",0.285015376384704
"Annual","Within","MALAYSIA_THAILAND",0.238272480543148
"Annual","Within","MALAYSIA_TRINIDAD AND TOBAGO",0.226213914577342
"Annual","Within","MALAYSIA_VENEZUELA",0.225372029587073
"Annual","Within","MALAYSIA_VIET NAM",0.295419666955351
"Annual","Within","MALDIVES_NEW CALEDONIA",0.132586489362406
"Annual","Within","MALDIVES_PARAGUAY",0.185962214050214
"Annual","Within","MALDIVES_PERU",0.135212224102022
"Annual","Within","MALDIVES_VANUATU",0.191276589313702
"Annual","Within","MARTINIQUE_MEXICO",0.168508427502811
"Annual","Within","MARTINIQUE_MYANMAR",0.0859264677658686
"Annual","Within","MARTINIQUE_NICARAGUA",0.181602477954278
"Annual","Within","MARTINIQUE_PALAU",0.180042454531802
"Annual","Within","MARTINIQUE_PANAMA",0.201024720328055
"Annual","Within","MARTINIQUE_PHILIPPINES",0.148290956712505
"Annual","Within","MARTINIQUE_PUERTO RICO",0.263493667795715
"Annual","Within","MARTINIQUE_SINGAPORE",0.135536278161181
"Annual","Within","MARTINIQUE_SRI LANKA",0.177526532477259
"Annual","Within","MARTINIQUE_SURINAME",0.328161124207158
"Annual","Within","MARTINIQUE_TAIWAN",0.179061378632135
"Annual","Within","MARTINIQUE_THAILAND",0.0893487684258986
"Annual","Within","MARTINIQUE_TRINIDAD AND TOBAGO",0.270128968261516
"Annual","Within","MARTINIQUE_VENEZUELA",0.190628096652296
"Annual","Within","MARTINIQUE_VIET NAM",0.185674223100944
"Annual","Within","MEXICO_MYANMAR",0.477702650067448
"Annual","Within","MEXICO_NICARAGUA",0.487250678607581
"Annual","Within","MEXICO_PALAU",0.14370235319749
"Annual","Within","MEXICO_PANAMA",0.414190019164655
"Annual","Within","MEXICO_PHILIPPINES",0.514190206280115
"Annual","Within","MEXICO_PUERTO RICO",0.316759139455293
"Annual","Within","MEXICO_SINGAPORE",0.342904913666393
"Annual","Within","MEXICO_SRI LANKA",0.176077437199729
"Annual","Within","MEXICO_SURINAME",0.161971410511981
"Annual","Within","MEXICO_TAIWAN",0.497434543330414
"Annual","Within","MEXICO_THAILAND",0.497309288559651
"Annual","Within","MEXICO_TRINIDAD AND TOBAGO",0.484696506406635
"Annual","Within","MEXICO_VENEZUELA",0.188736356766426
"Annual","Within","MEXICO_VIET NAM",0.561230659072081
"Annual","Within","MYANMAR_NICARAGUA",0.417512180826755
"Annual","Within","MYANMAR_PALAU",0.183707120357789
"Annual","Within","MYANMAR_PANAMA",0.316754987950362
"Annual","Within","MYANMAR_PHILIPPINES",0.469648619832354
"Annual","Within","MYANMAR_PUERTO RICO",0.233967121136898
"Annual","Within","MYANMAR_SINGAPORE",0.412821461941605
"Annual","Within","MYANMAR_SRI LANKA",0.176926706414659
"Annual","Within","MYANMAR_SURINAME",0.0887982630891556
"Annual","Within","MYANMAR_TAIWAN",0.437287001192932
"Annual","Within","MYANMAR_THAILAND",0.625249296252008
"Annual","Within","MYANMAR_TRINIDAD AND TOBAGO",0.320106828539013
"Annual","Within","MYANMAR_VENEZUELA",0.14630606961932
"Annual","Within","MYANMAR_VIET NAM",0.497679738873754
"Annual","Within","NEW CALEDONIA_PARAGUAY",0.259969737252857
"Annual","Within","NEW CALEDONIA_PERU",0.316212048443275
"Annual","Within","NEW CALEDONIA_VANUATU",0.39919187809418
"Annual","Within","NICARAGUA_PALAU",0.197918230167652
"Annual","Within","NICARAGUA_PANAMA",0.414717108266266
"Annual","Within","NICARAGUA_PHILIPPINES",0.483099574861531
"Annual","Within","NICARAGUA_PUERTO RICO",0.335830025217142
"Annual","Within","NICARAGUA_SINGAPORE",0.342990986849983
"Annual","Within","NICARAGUA_SRI LANKA",0.22314466148054
"Annual","Within","NICARAGUA_SURINAME",0.184029612869448
"Annual","Within","NICARAGUA_TAIWAN",0.530588366736269
"Annual","Within","NICARAGUA_THAILAND",0.422749962940392
"Annual","Within","NICARAGUA_TRINIDAD AND TOBAGO",0.418558068638023
"Annual","Within","NICARAGUA_VENEZUELA",0.241367784925145
"Annual","Within","NICARAGUA_VIET NAM",0.517552863068559
"Annual","Within","PALAU_PANAMA",0.15961282182608
"Annual","Within","PALAU_PHILIPPINES",0.182737144185812
"Annual","Within","PALAU_PUERTO RICO",0.143987575336855
"Annual","Within","PALAU_SINGAPORE",0.168907389051324
"Annual","Within","PALAU_SRI LANKA",0.209565655041475
"Annual","Within","PALAU_SURINAME",0.262048122580709
"Annual","Within","PALAU_TAIWAN",0.184779240547069
"Annual","Within","PALAU_THAILAND",0.198935388679681
"Annual","Within","PALAU_TRINIDAD AND TOBAGO",0.1772211539299
"Annual","Within","PALAU_VENEZUELA",0.17471361636839
"Annual","Within","PALAU_VIET NAM",0.181554498344426
"Annual","Within","PANAMA_PHILIPPINES",0.40316196735591
"Annual","Within","PANAMA_PUERTO RICO",0.333625643239584
"Annual","Within","PANAMA_SINGAPORE",0.265172332297931
"Annual","Within","PANAMA_SRI LANKA",0.171034447435666
"Annual","Within","PANAMA_SURINAME",0.207678662664006
"Annual","Within","PANAMA_TAIWAN",0.401226770355908
"Annual","Within","PANAMA_THAILAND",0.326944784398381
"Annual","Within","PANAMA_TRINIDAD AND TOBAGO",0.417414858906183
"Annual","Within","PANAMA_VENEZUELA",0.235600283614761
"Annual","Within","PANAMA_VIET NAM",0.421419512346197
"Annual","Within","PARAGUAY_PERU",0.322679978289168
"Annual","Within","PARAGUAY_VANUATU",0.207537512745383
"Annual","Within","PERU_VANUATU",0.260086786187356
"Annual","Within","PHILIPPINES_PUERTO RICO",0.283984921137463
"Annual","Within","PHILIPPINES_SINGAPORE",0.419858909252019
"Annual","Within","PHILIPPINES_SRI LANKA",0.239981701638562
"Annual","Within","PHILIPPINES_SURINAME",0.146888523800954
"Annual","Within","PHILIPPINES_TAIWAN",0.490792947912823
"Annual","Within","PHILIPPINES_THAILAND",0.49920871734624
"Annual","Within","PHILIPPINES_TRINIDAD AND TOBAGO",0.416810506257978
"Annual","Within","PHILIPPINES_VENEZUELA",0.20592023644748
"Annual","Within","PHILIPPINES_VIET NAM",0.5734470511494
"Annual","Within","PUERTO RICO_SINGAPORE",0.237456724408725
"Annual","Within","PUERTO RICO_SRI LANKA",0.155802559692274
"Annual","Within","PUERTO RICO_SURINAME",0.241924505033032
"Annual","Within","PUERTO RICO_TAIWAN",0.369917822629095
"Annual","Within","PUERTO RICO_THAILAND",0.226987235298039
"Annual","Within","PUERTO RICO_TRINIDAD AND TOBAGO",0.351635350874816
"Annual","Within","PUERTO RICO_VENEZUELA",0.241821855802178
"Annual","Within","PUERTO RICO_VIET NAM",0.344568603498489
"Annual","Within","SINGAPORE_SRI LANKA",0.233738472492631
"Annual","Within","SINGAPORE_SURINAME",0.101074901445645
"Annual","Within","SINGAPORE_TAIWAN",0.361155495110412
"Annual","Within","SINGAPORE_THAILAND",0.467752910518638
"Annual","Within","SINGAPORE_TRINIDAD AND TOBAGO",0.327019031329293
"Annual","Within","SINGAPORE_VENEZUELA",0.192898085354091
"Annual","Within","SINGAPORE_VIET NAM",0.447877464503615
"Annual","Within","SRI LANKA_SURINAME",0.174516018759431
"Annual","Within","SRI LANKA_TAIWAN",0.168540264622136
"Annual","Within","SRI LANKA_THAILAND",0.207584476646467
"Annual","Within","SRI LANKA_TRINIDAD AND TOBAGO",0.191342442862819
"Annual","Within","SRI LANKA_VENEZUELA",0.183067869590541
"Annual","Within","SRI LANKA_VIET NAM",0.218506664765781
"Annual","Within","SURINAME_TAIWAN",0.156998062906795
"Annual","Within","SURINAME_THAILAND",0.0773252483560027
"Annual","Within","SURINAME_TRINIDAD AND TOBAGO",0.205274489106109
"Annual","Within","SURINAME_VENEZUELA",0.196285845168791
"Annual","Within","SURINAME_VIET NAM",0.127734040599821
"Annual","Within","TAIWAN_THAILAND",0.455710210308761
"Annual","Within","TAIWAN_TRINIDAD AND TOBAGO",0.458030834101727
"Annual","Within","TAIWAN_VENEZUELA",0.255058730721541
"Annual","Within","TAIWAN_VIET NAM",0.580624737036438
"Annual","Within","THAILAND_TRINIDAD AND TOBAGO",0.367592321451734
"Annual","Within","THAILAND_VENEZUELA",0.154937997298034
"Annual","Within","THAILAND_VIET NAM",0.574401112004887
"Annual","Within","TRINIDAD AND TOBAGO_VENEZUELA",0.251826784707624
"Annual","Within","TRINIDAD AND TOBAGO_VIET NAM",0.498534370096309
"Annual","Within","VENEZUELA_VIET NAM",0.222397946268421
"Multiannual","Between","ARGENTINA_BANGLADESH",0.27010994406274
"Multiannual","Between","ARGENTINA_BARBADOS",0.28094272680604
"Multiannual","Between","ARGENTINA_CAMBODIA",0.33993405339976
"Multiannual","Between","ARGENTINA_CHINA",0.191540361256114
"Multiannual","Between","ARGENTINA_COLOMBIA",0.313029668175308
"Multiannual","Between","ARGENTINA_COSTA RICA",0.280305038244753
"Multiannual","Between","ARGENTINA_DOMINICAN REPUBLIC",0.363635543418779
"Multiannual","Between","ARGENTINA_EL SALVADOR",0.255794474627534
"Multiannual","Between","ARGENTINA_FRENCH GUIANA",0.347530256269322
"Multiannual","Between","ARGENTINA_GUADELOUPE",0.217539314427013
"Multiannual","Between","ARGENTINA_GUATEMALA",0.329402495574543
"Multiannual","Between","ARGENTINA_GUYANA",0.373466621967027
"Multiannual","Between","ARGENTINA_HONDURAS",0.314318447036969
"Multiannual","Between","ARGENTINA_INDIA",0.145242767062378
"Multiannual","Between","ARGENTINA_INDONESIA",0.410652548037333
"Multiannual","Between","ARGENTINA_JAMAICA",0.297162199252293
"Multiannual","Between","ARGENTINA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.16124045673485
"Multiannual","Between","ARGENTINA_MALAYSIA",0.2958911706005
"Multiannual","Between","ARGENTINA_MARTINIQUE",0.207097670842708
"Multiannual","Between","ARGENTINA_MEXICO",0.333592787651325
"Multiannual","Between","ARGENTINA_MYANMAR",0.131940058565372
"Multiannual","Between","ARGENTINA_NICARAGUA",0.386207165008216
"Multiannual","Between","ARGENTINA_PANAMA",0.19329356577615
"Multiannual","Between","ARGENTINA_PHILIPPINES",0.228052179962869
"Multiannual","Between","ARGENTINA_PUERTO RICO",0.25602104080761
"Multiannual","Between","ARGENTINA_SINGAPORE",0.308057015558213
"Multiannual","Between","ARGENTINA_SRI LANKA",0.215237121806101
"Multiannual","Between","ARGENTINA_SURINAME",0.316598798776478
"Multiannual","Between","ARGENTINA_TAIWAN",0.223026945059752
"Multiannual","Between","ARGENTINA_THAILAND",0.181874471936224
"Multiannual","Between","ARGENTINA_TRINIDAD AND TOBAGO",0.133750318002083
"Multiannual","Between","ARGENTINA_VENEZUELA",0.162257239183949
"Multiannual","Between","ARGENTINA_VIET NAM",0.264826486537392
"Multiannual","Between","AUSTRALIA_BANGLADESH",0.279090608112561
"Multiannual","Between","AUSTRALIA_BARBADOS",0.177797131644831
"Multiannual","Between","AUSTRALIA_CAMBODIA",0.419801177049779
"Multiannual","Between","AUSTRALIA_CHINA",0.320299994766207
"Multiannual","Between","AUSTRALIA_COLOMBIA",0.486705000178904
"Multiannual","Between","AUSTRALIA_COSTA RICA",0.226604057966549
"Multiannual","Between","AUSTRALIA_DOMINICAN REPUBLIC",0.470755783708947
"Multiannual","Between","AUSTRALIA_EL SALVADOR",0.344139303327238
"Multiannual","Between","AUSTRALIA_FRENCH GUIANA",0.268362991852018
"Multiannual","Between","AUSTRALIA_GUADELOUPE",0.29289980779597
"Multiannual","Between","AUSTRALIA_GUATEMALA",0.283682475418374
"Multiannual","Between","AUSTRALIA_GUYANA",0.256404648926617
"Multiannual","Between","AUSTRALIA_HONDURAS",0.349073250622528
"Multiannual","Between","AUSTRALIA_INDIA",0.26588994261095
"Multiannual","Between","AUSTRALIA_INDONESIA",0.310758751816128
"Multiannual","Between","AUSTRALIA_JAMAICA",0.392059064448601
"Multiannual","Between","AUSTRALIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.364115941732571
"Multiannual","Between","AUSTRALIA_MALAYSIA",0.421240916522215
"Multiannual","Between","AUSTRALIA_MARTINIQUE",0.274013520033367
"Multiannual","Between","AUSTRALIA_MEXICO",0.281198659000691
"Multiannual","Between","AUSTRALIA_MYANMAR",0.203881760922829
"Multiannual","Between","AUSTRALIA_NICARAGUA",0.383692675284803
"Multiannual","Between","AUSTRALIA_PANAMA",0.281116313778434
"Multiannual","Between","AUSTRALIA_PHILIPPINES",0.436631292848731
"Multiannual","Between","AUSTRALIA_PUERTO RICO",0.175563765112928
"Multiannual","Between","AUSTRALIA_SINGAPORE",0.256841875318627
"Multiannual","Between","AUSTRALIA_SRI LANKA",0.339574785940906
"Multiannual","Between","AUSTRALIA_SURINAME",0.250053075651023
"Multiannual","Between","AUSTRALIA_TAIWAN",0.0972952265055589
"Multiannual","Between","AUSTRALIA_THAILAND",0.290406568960851
"Multiannual","Between","AUSTRALIA_TRINIDAD AND TOBAGO",0.242570834686478
"Multiannual","Between","AUSTRALIA_VENEZUELA",0.223926500011362
"Multiannual","Between","AUSTRALIA_VIET NAM",0.377240908753023
"Multiannual","Between","BANGLADESH_BOLIVIA",0.189293669250872
"Multiannual","Between","BANGLADESH_BRAZIL",0.258312761047414
"Multiannual","Between","BANGLADESH_ECUADOR",0.247168560923041
"Multiannual","Between","BANGLADESH_FIJI",0.0719768287514583
"Multiannual","Between","BANGLADESH_FRENCH POLYNESIA",0.216680729014256
"Multiannual","Between","BANGLADESH_MALDIVES",0.363232384261521
"Multiannual","Between","BANGLADESH_NEW CALEDONIA",0.0712731986713703
"Multiannual","Between","BANGLADESH_PARAGUAY",0.471028002165304
"Multiannual","Between","BANGLADESH_PERU",0.293634426612183
"Multiannual","Between","BANGLADESH_VANUATU",0.0565309682165124
"Multiannual","Between","BARBADOS_BOLIVIA",0.173801117761052
"Multiannual","Between","BARBADOS_BRAZIL",0.230238210757962
"Multiannual","Between","BARBADOS_ECUADOR",0.284812346313207
"Multiannual","Between","BARBADOS_FIJI",0.196150333409836
"Multiannual","Between","BARBADOS_FRENCH POLYNESIA",0.221961207090406
"Multiannual","Between","BARBADOS_MALDIVES",0.139659188467614
"Multiannual","Between","BARBADOS_NEW CALEDONIA",0.247469754739859
"Multiannual","Between","BARBADOS_PARAGUAY",0.113071670845102
"Multiannual","Between","BARBADOS_PERU",0.221651684604774
"Multiannual","Between","BARBADOS_VANUATU",0.271624481130567
"Multiannual","Between","BOLIVIA_CAMBODIA",0.257603530356067
"Multiannual","Between","BOLIVIA_CHINA",0.163638653116501
"Multiannual","Between","BOLIVIA_COLOMBIA",0.203350793363128
"Multiannual","Between","BOLIVIA_COSTA RICA",0.269032184551298
"Multiannual","Between","BOLIVIA_DOMINICAN REPUBLIC",0.2463828879232
"Multiannual","Between","BOLIVIA_EL SALVADOR",0.234566298680387
"Multiannual","Between","BOLIVIA_FRENCH GUIANA",0.179162686145038
"Multiannual","Between","BOLIVIA_GUADELOUPE",0.16524506472381
"Multiannual","Between","BOLIVIA_GUATEMALA",0.327819160776237
"Multiannual","Between","BOLIVIA_GUYANA",0.189606771372205
"Multiannual","Between","BOLIVIA_HONDURAS",0.237153649370126
"Multiannual","Between","BOLIVIA_INDIA",0.158136856465193
"Multiannual","Between","BOLIVIA_INDONESIA",0.267555605767622
"Multiannual","Between","BOLIVIA_JAMAICA",0.151405819437275
"Multiannual","Between","BOLIVIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.192176016722105
"Multiannual","Between","BOLIVIA_MALAYSIA",0.2841663952961
"Multiannual","Between","BOLIVIA_MARTINIQUE",0.167904257113422
"Multiannual","Between","BOLIVIA_MEXICO",0.28922040348876
"Multiannual","Between","BOLIVIA_MYANMAR",0.281339240154178
"Multiannual","Between","BOLIVIA_NICARAGUA",0.303420384209421
"Multiannual","Between","BOLIVIA_PANAMA",0.324496229532376
"Multiannual","Between","BOLIVIA_PHILIPPINES",0.231764041902415
"Multiannual","Between","BOLIVIA_PUERTO RICO",0.309107268371346
"Multiannual","Between","BOLIVIA_SINGAPORE",0.336442354812085
"Multiannual","Between","BOLIVIA_SRI LANKA",0.252378316895794
"Multiannual","Between","BOLIVIA_SURINAME",0.250009000386504
"Multiannual","Between","BOLIVIA_TAIWAN",0.208791436987371
"Multiannual","Between","BOLIVIA_THAILAND",0.249566769253272
"Multiannual","Between","BOLIVIA_TRINIDAD AND TOBAGO",0.131297129850841
"Multiannual","Between","BOLIVIA_VENEZUELA",0.187155923244611
"Multiannual","Between","BOLIVIA_VIET NAM",0.267835652570099
"Multiannual","Between","BRAZIL_CAMBODIA",0.271234853695575
"Multiannual","Between","BRAZIL_CHINA",0.299988755997683
"Multiannual","Between","BRAZIL_COLOMBIA",0.377676449083548
"Multiannual","Between","BRAZIL_COSTA RICA",0.419052016155433
"Multiannual","Between","BRAZIL_DOMINICAN REPUBLIC",0.320206508184379
"Multiannual","Between","BRAZIL_EL SALVADOR",0.383414223121642
"Multiannual","Between","BRAZIL_FRENCH GUIANA",0.224612819145512
"Multiannual","Between","BRAZIL_GUADELOUPE",0.269296470522732
"Multiannual","Between","BRAZIL_GUATEMALA",0.423895104233733
"Multiannual","Between","BRAZIL_GUYANA",0.305613292906986
"Multiannual","Between","BRAZIL_HONDURAS",0.373177555130403
"Multiannual","Between","BRAZIL_INDIA",0.278703241832083
"Multiannual","Between","BRAZIL_INDONESIA",0.35525958451845
"Multiannual","Between","BRAZIL_JAMAICA",0.33596016403758
"Multiannual","Between","BRAZIL_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.289583148879268
"Multiannual","Between","BRAZIL_MALAYSIA",0.306037628067132
"Multiannual","Between","BRAZIL_MARTINIQUE",0.301232653792239
"Multiannual","Between","BRAZIL_MEXICO",0.298345602026628
"Multiannual","Between","BRAZIL_MYANMAR",0.282409160209491
"Multiannual","Between","BRAZIL_NICARAGUA",0.297996544148094
"Multiannual","Between","BRAZIL_PANAMA",0.377549481548097
"Multiannual","Between","BRAZIL_PHILIPPINES",0.343667036649475
"Multiannual","Between","BRAZIL_PUERTO RICO",0.224639603915332
"Multiannual","Between","BRAZIL_SINGAPORE",0.277999426574683
"Multiannual","Between","BRAZIL_SRI LANKA",0.222337581624513
"Multiannual","Between","BRAZIL_SURINAME",0.201299632230693
"Multiannual","Between","BRAZIL_TAIWAN",0.422223290375954
"Multiannual","Between","BRAZIL_THAILAND",0.332317256021582
"Multiannual","Between","BRAZIL_TRINIDAD AND TOBAGO",0.217900488475954
"Multiannual","Between","BRAZIL_VENEZUELA",0.269558592486406
"Multiannual","Between","BRAZIL_VIET NAM",0.23970620312073
"Multiannual","Between","CAMBODIA_ECUADOR",0.17445484815606
"Multiannual","Between","CAMBODIA_FIJI",0.311664404980672
"Multiannual","Between","CAMBODIA_FRENCH POLYNESIA",0.33896154908687
"Multiannual","Between","CAMBODIA_MALDIVES",0.337299596124423
"Multiannual","Between","CAMBODIA_NEW CALEDONIA",0.342494978232096
"Multiannual","Between","CAMBODIA_PARAGUAY",0.186585797814766
"Multiannual","Between","CAMBODIA_PERU",0.195556390919567
"Multiannual","Between","CAMBODIA_VANUATU",0.142494307915728
"Multiannual","Between","CHINA_ECUADOR",0.201085917654861
"Multiannual","Between","CHINA_FIJI",0.202514305084955
"Multiannual","Between","CHINA_FRENCH POLYNESIA",0.191371842347585
"Multiannual","Between","CHINA_MALDIVES",0.233386599361168
"Multiannual","Between","CHINA_NEW CALEDONIA",0.288230508162968
"Multiannual","Between","CHINA_PARAGUAY",0.282184064061808
"Multiannual","Between","CHINA_PERU",0.150852306559839
"Multiannual","Between","CHINA_VANUATU",0.243390080251576
"Multiannual","Between","COLOMBIA_ECUADOR",0.244564865580611
"Multiannual","Between","COLOMBIA_FIJI",0.178492528867425
"Multiannual","Between","COLOMBIA_FRENCH POLYNESIA",0.394233523994499
"Multiannual","Between","COLOMBIA_MALDIVES",0.209773517002963
"Multiannual","Between","COLOMBIA_NEW CALEDONIA",0.244844278788004
"Multiannual","Between","COLOMBIA_PARAGUAY",0.217509707749373
"Multiannual","Between","COLOMBIA_PERU",0.167060565286423
"Multiannual","Between","COLOMBIA_VANUATU",0.1309519094927
"Multiannual","Between","COSTA RICA_ECUADOR",0.418168646293304
"Multiannual","Between","COSTA RICA_FIJI",0.0810740339709141
"Multiannual","Between","COSTA RICA_FRENCH POLYNESIA",0.22866826676066
"Multiannual","Between","COSTA RICA_MALDIVES",0.204913122500869
"Multiannual","Between","COSTA RICA_NEW CALEDONIA",0.0684302497506209
"Multiannual","Between","COSTA RICA_PARAGUAY",0.310964161520208
"Multiannual","Between","COSTA RICA_PERU",0.153672334287879
"Multiannual","Between","COSTA RICA_VANUATU",0.130023833871031
"Multiannual","Between","DOMINICAN REPUBLIC_ECUADOR",0.254612967535428
"Multiannual","Between","DOMINICAN REPUBLIC_FIJI",0.215591067521786
"Multiannual","Between","DOMINICAN REPUBLIC_FRENCH POLYNESIA",0.319000777593109
"Multiannual","Between","DOMINICAN REPUBLIC_MALDIVES",0.268279875618217
"Multiannual","Between","DOMINICAN REPUBLIC_NEW CALEDONIA",0.265033741378001
"Multiannual","Between","DOMINICAN REPUBLIC_PARAGUAY",0.234535698481612
"Multiannual","Between","DOMINICAN REPUBLIC_PERU",0.178075448650498
"Multiannual","Between","DOMINICAN REPUBLIC_VANUATU",0.165950562102832
"Multiannual","Between","ECUADOR_EL SALVADOR",0.372104442944239
"Multiannual","Between","ECUADOR_FRENCH GUIANA",0.234284327932582
"Multiannual","Between","ECUADOR_GUADELOUPE",0.294995290857637
"Multiannual","Between","ECUADOR_GUATEMALA",0.344738934864591
"Multiannual","Between","ECUADOR_GUYANA",0.230192784442018
"Multiannual","Between","ECUADOR_HONDURAS",0.296971976920394
"Multiannual","Between","ECUADOR_INDIA",0.231199936158014
"Multiannual","Between","ECUADOR_INDONESIA",0.234909806480527
"Multiannual","Between","ECUADOR_JAMAICA",0.201502564647896
"Multiannual","Between","ECUADOR_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.170842886451129
"Multiannual","Between","ECUADOR_MALAYSIA",0.237811471655471
"Multiannual","Between","ECUADOR_MARTINIQUE",0.244724643230317
"Multiannual","Between","ECUADOR_MEXICO",0.277132276142833
"Multiannual","Between","ECUADOR_MYANMAR",0.161746352332033
"Multiannual","Between","ECUADOR_NICARAGUA",0.280352918914982
"Multiannual","Between","ECUADOR_PANAMA",0.228511337984979
"Multiannual","Between","ECUADOR_PHILIPPINES",0.193671773760515
"Multiannual","Between","ECUADOR_PUERTO RICO",0.28953952789431
"Multiannual","Between","ECUADOR_SINGAPORE",0.145698556468401
"Multiannual","Between","ECUADOR_SRI LANKA",0.305776641057093
"Multiannual","Between","ECUADOR_SURINAME",0.224722673567388
"Multiannual","Between","ECUADOR_TAIWAN",0.210179438424595
"Multiannual","Between","ECUADOR_THAILAND",0.204342821534798
"Multiannual","Between","ECUADOR_TRINIDAD AND TOBAGO",0.213712566091131
"Multiannual","Between","ECUADOR_VENEZUELA",0.225545895035733
"Multiannual","Between","ECUADOR_VIET NAM",0.167293869513051
"Multiannual","Between","EL SALVADOR_FIJI",0.223247438257807
"Multiannual","Between","EL SALVADOR_FRENCH POLYNESIA",0.259682960753752
"Multiannual","Between","EL SALVADOR_MALDIVES",0.357234930654394
"Multiannual","Between","EL SALVADOR_NEW CALEDONIA",0.181291984026213
"Multiannual","Between","EL SALVADOR_PARAGUAY",0.279542054600078
"Multiannual","Between","EL SALVADOR_PERU",0.17916108461073
"Multiannual","Between","EL SALVADOR_VANUATU",0.203670676913827
"Multiannual","Between","FIJI_FRENCH GUIANA",0.104974256428183
"Multiannual","Between","FIJI_GUADELOUPE",0.106229655641177
"Multiannual","Between","FIJI_GUATEMALA",0.143428818944399
"Multiannual","Between","FIJI_GUYANA",0.238980681912804
"Multiannual","Between","FIJI_HONDURAS",0.214347069189535
"Multiannual","Between","FIJI_INDIA",0.168855434105651
"Multiannual","Between","FIJI_INDONESIA",0.198631937779843
"Multiannual","Between","FIJI_JAMAICA",0.260456616500929
"Multiannual","Between","FIJI_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.236973584978759
"Multiannual","Between","FIJI_MALAYSIA",0.252238559821067
