Original_Index,Country,WHO_Region,Year,Cases,Deaths,DALY_2015_GHE,Population_1000s
2812,Singapore,WPRO,1990,1733,,0,3012953
2813,Singapore,WPRO,1991,2179,,,3096570
2814,Singapore,WPRO,1992,2878,,,3189433
2815,Singapore,WPRO,1993,946,0,,3287588
2816,Singapore,WPRO,1994,1239,1,,3385350
2817,Singapore,WPRO,1995,2008,1,,3478779
2818,Singapore,WPRO,1996,3128,3,,3566133
2819,Singapore,WPRO,1997,4300,1,,3649135
2820,Singapore,WPRO,1998,5258,1,,3731440
2821,Singapore,WPRO,1999,1355,5,,3818462
2822,Singapore,WPRO,2000,673,0,100,3913960
2823,Singapore,WPRO,2001,2372,4,,4018779
2824,Singapore,WPRO,2002,3945,,,4131208
2825,Singapore,WPRO,2003,4788,6,,4249295
2826,Singapore,WPRO,2004,9459,0,,4370040
2827,Singapore,WPRO,2005,14209,0,400,4491042
2828,Singapore,WPRO,2006,3127,10,,4611901
2829,Singapore,WPRO,2007,8826,24,,4732528
2830,Singapore,WPRO,2008,7032,10,,4851109
2831,Singapore,WPRO,2009,4497,8,,4965518
2832,Singapore,WPRO,2010,5364,4,200,5074252
2833,Singapore,WPRO,2011,5330,6,,5176017
2834,Singapore,WPRO,2012,4063,0,,5270958
2835,Singapore,WPRO,2013,20682,,,5360837
2836,Singapore,WPRO,2014,17992,4,,5448342
3334,Uruguay,PAHO,1990,0,0,0,3109989
3335,Uruguay,PAHO,1991,0,0,,3132050
3336,Uruguay,PAHO,1992,0,0,,3154855
3337,Uruguay,PAHO,1993,0,0,,3178155
3338,Uruguay,PAHO,1994,0,0,,3201607
3339,Uruguay,PAHO,1995,0,0,,3224804
3340,Uruguay,PAHO,1996,0,0,,3248035
3341,Uruguay,PAHO,1997,0,0,,3271010
3342,Uruguay,PAHO,1998,0,0,,3292138
3343,Uruguay,PAHO,1999,0,0,,3309318
3344,Uruguay,PAHO,2000,0,0,,3321245
3345,Uruguay,PAHO,2001,0,0,,3327103
3346,Uruguay,PAHO,2002,0,0,,3327773
3347,Uruguay,PAHO,2003,0,0,,3325637
3348,Uruguay,PAHO,2004,0,0,,3324096
3349,Uruguay,PAHO,2005,0,0,,3325612
3350,Uruguay,PAHO,2006,0,0,,3331043
3351,Uruguay,PAHO,2007,0,0,,3339741
3352,Uruguay,PAHO,2008,0,0,,3350824
3353,Uruguay,PAHO,2009,0,0,,3362755
3354,Uruguay,PAHO,2010,0,0,,3374415
3355,Uruguay,PAHO,2011,0,0,,3385624
3356,Uruguay,PAHO,2012,0,0,,3396777
3357,Uruguay,PAHO,2013,0,0,,3408005
3358,Uruguay,PAHO,2014,0,0,,3419546
2147,Netherlands,EURO,1990,,,0,14965448
2148,Netherlands,EURO,1991,,,,15064519
2149,Netherlands,EURO,1992,,,,15165862
2150,Netherlands,EURO,1993,,,,15268006
2151,Netherlands,EURO,1994,,,,15369120
2152,Netherlands,EURO,1995,,,,15467851
2153,Netherlands,EURO,1996,,,,15563255
2154,Netherlands,EURO,1997,,,,15655475
2155,Netherlands,EURO,1998,,,,15745647
2156,Netherlands,EURO,1999,,,,15835523
2157,Netherlands,EURO,2000,,,0,15926188
2158,Netherlands,EURO,2001,,,,16018114
2159,Netherlands,EURO,2002,,,,16110355
2160,Netherlands,EURO,2003,,,,16200951
2161,Netherlands,EURO,2004,,,,16287182
2162,Netherlands,EURO,2005,,,0,16367158
2163,Netherlands,EURO,2006,,,,16440222
2164,Netherlands,EURO,2007,,,,16507056
2165,Netherlands,EURO,2008,,,,16568734
2166,Netherlands,EURO,2009,,,,16626926
2167,Netherlands,EURO,2010,,,,16682917
2168,Netherlands,EURO,2011,,,,16737002
2169,Netherlands,EURO,2012,,,,16789095
2170,Netherlands,EURO,2013,,,,16839699
2171,Netherlands,EURO,2014,0,,,16889356
2031,Montserrat,PAHO,1990,0,0,0,10730
2032,Montserrat,PAHO,1991,0,0,,10766
2033,Montserrat,PAHO,1992,0,0,,10851
2034,Montserrat,PAHO,1993,0,0,,10886
2035,Montserrat,PAHO,1994,154,0,,10717
2036,Montserrat,PAHO,1995,75,0,,10233
2037,Montserrat,PAHO,1996,3,0,,9376
2038,Montserrat,PAHO,1997,0,0,,8216
2039,Montserrat,PAHO,1998,0,0,,6936
2040,Montserrat,PAHO,1999,0,0,,5787
2041,Montserrat,PAHO,2000,9,0,,4955
2042,Montserrat,PAHO,2001,1,0,,4505
2043,Montserrat,PAHO,2002,1,0,,4376
2044,Montserrat,PAHO,2003,1,0,,4471
2045,Montserrat,PAHO,2004,0,0,,4644
2046,Montserrat,PAHO,2005,0,0,,4778
2047,Montserrat,PAHO,2006,0,0,,4846
2048,Montserrat,PAHO,2007,0,0,,4889
2049,Montserrat,PAHO,2008,2,0,,4908
2050,Montserrat,PAHO,2009,0,0,,4923
2051,Montserrat,PAHO,2010,0,0,,4944
2052,Montserrat,PAHO,2011,3,0,,4994
2053,Montserrat,PAHO,2012,1,0,,5031
2054,Montserrat,PAHO,2013,6,0,,5068
2055,Montserrat,PAHO,2014,17,0,,5098
1393,Honduras,PAHO,1990,1700,0,0,4955328
1394,Honduras,PAHO,1991,5319,1,,5099951
1395,Honduras,PAHO,1992,2114,0,,5247836
1396,Honduras,PAHO,1993,2847,1,,5398805
1397,Honduras,PAHO,1994,3055,1,,5552625
1398,Honduras,PAHO,1995,27575,3,,5709051
1399,Honduras,PAHO,1996,5047,0,,5867849
1400,Honduras,PAHO,1997,11849,1,,6028882
1401,Honduras,PAHO,1998,22218,4,,6192026
1402,Honduras,PAHO,1999,17766,7,,6357221
1403,Honduras,PAHO,2000,13328,10,1600,6524283
1404,Honduras,PAHO,2001,8215,0,,6693061
1405,Honduras,PAHO,2002,32269,17,,6863157
1406,Honduras,PAHO,2003,15643,11,,7033821
1407,Honduras,PAHO,2004,19971,2,,7204153
1408,Honduras,PAHO,2005,18843,6,2300,7373430
1409,Honduras,PAHO,2006,8436,0,,7541406
1410,Honduras,PAHO,2007,33508,16,,7707972
1411,Honduras,PAHO,2008,18941,9,,7872658
1412,Honduras,PAHO,2009,15291,14,,8035021
1413,Honduras,PAHO,2010,66814,83,4300,8194778
1414,Honduras,PAHO,2011,8297,0,,8351600
1415,Honduras,PAHO,2012,15554,4,,8505646
1416,Honduras,PAHO,2013,39271,29,,8657785
1417,Honduras,PAHO,2014,43456,5,,8809216
1596,Jamaica,PAHO,1990,9,0,0,2424242
1597,Jamaica,PAHO,1991,5,0,,2443689
1598,Jamaica,PAHO,1992,296,0,,2465362
1599,Jamaica,PAHO,1993,0,0,,2488782
1600,Jamaica,PAHO,1994,4,0,,2513049
1601,Jamaica,PAHO,1995,1884,4,,2537440
1602,Jamaica,PAHO,1996,46,0,,2561993
1603,Jamaica,PAHO,1997,16,0,,2586827
1604,Jamaica,PAHO,1998,1467,0,,2611367
1605,Jamaica,PAHO,1999,24,0,,2634882
1606,Jamaica,PAHO,2000,25,0,0,2656864
1607,Jamaica,PAHO,2001,39,0,,2677011
1608,Jamaica,PAHO,2002,90,0,,2695446
1609,Jamaica,PAHO,2003,52,0,,2712511
1610,Jamaica,PAHO,2004,9,0,,2728777
1611,Jamaica,PAHO,2005,46,0,0,2744673
1612,Jamaica,PAHO,2006,79,0,,2760279
1613,Jamaica,PAHO,2007,1448,0,,2775467
1614,Jamaica,PAHO,2008,359,0,,2790122
1615,Jamaica,PAHO,2009,70,0,,2804082
1616,Jamaica,PAHO,2010,2827,15,800,2817210
1617,Jamaica,PAHO,2011,408,0,,2829493
1618,Jamaica,PAHO,2012,4670,10,,2840992
1619,Jamaica,PAHO,2013,861,4,,2851807
1620,Jamaica,PAHO,2014,928,0,,2862087
871,Dominica,PAHO,1990,6,0,0,70926
872,Dominica,PAHO,1991,12,0,,70842
873,Dominica,PAHO,1992,0,0,,70970
874,Dominica,PAHO,1993,1,0,,71210
875,Dominica,PAHO,1994,1,0,,71373
876,Dominica,PAHO,1995,293,0,,71368
877,Dominica,PAHO,1996,3,0,,71145
878,Dominica,PAHO,1997,0,0,,70753
879,Dominica,PAHO,1998,7,0,,70290
880,Dominica,PAHO,1999,1,0,,69903
881,Dominica,PAHO,2000,15,0,,69676
882,Dominica,PAHO,2001,5,0,,69670
883,Dominica,PAHO,2002,0,0,,69824
884,Dominica,PAHO,2003,0,0,,70093
885,Dominica,PAHO,2004,4,0,,70379
886,Dominica,PAHO,2005,11,0,,70627
887,Dominica,PAHO,2006,19,0,,70807
888,Dominica,PAHO,2007,111,0,,70950
889,Dominica,PAHO,2008,80,0,,71074
890,Dominica,PAHO,2009,2,0,,71229
891,Dominica,PAHO,2010,635,0,,71440
892,Dominica,PAHO,2011,40,0,,71718
893,Dominica,PAHO,2012,29,0,,72044
894,Dominica,PAHO,2013,197,0,,72400
895,Dominica,PAHO,2014,189,0,,72778
1625,Japan,WPRO,1990,,,0,124515561
1626,Japan,WPRO,1991,0,,,124940015
1627,Japan,WPRO,1992,0,,,125341476
1628,Japan,WPRO,1993,0,,,125717524
1629,Japan,WPRO,1994,0,,,126063174
1630,Japan,WPRO,1995,19,0,,126375466
1631,Japan,WPRO,1996,17,0,,126654021
1632,Japan,WPRO,1997,15,0,,126902628
1633,Japan,WPRO,1998,58,0,,127127265
1634,Japan,WPRO,1999,10,0,,127335858
1635,Japan,WPRO,2000,18,0,100,127533934
1636,Japan,WPRO,2001,50,,,127723513
1637,Japan,WPRO,2002,52,,,127902617
1638,Japan,WPRO,2003,32,,,128067794
1639,Japan,WPRO,2004,49,0,,128213632
1640,Japan,WPRO,2005,74,0,0,128335767
1641,Japan,WPRO,2006,58,0,,128432994
1642,Japan,WPRO,2007,89,0,,128505251
1643,Japan,WPRO,2008,101,0,,128550508
1644,Japan,WPRO,2009,92,0,,128566659
1645,Japan,WPRO,2010,243,0,,128551873
1646,Japan,WPRO,2011,104,0,,128505399
1647,Japan,WPRO,2012,0,0,,128426384
1648,Japan,WPRO,2013,,,,128312920
1649,Japan,WPRO,2014,,,,128162873
1915,Martinique,PAHO,1990,4,0,0,358449
1916,Martinique,PAHO,1991,0,0,,360900
1917,Martinique,PAHO,1992,38,0,,362755
1918,Martinique,PAHO,1993,0,0,,364377
1919,Martinique,PAHO,1994,0,0,,366248
1920,Martinique,PAHO,1995,519,1,,368732
1921,Martinique,PAHO,1996,430,0,,371918
1922,Martinique,PAHO,1997,235,3,,375654
1923,Martinique,PAHO,1998,44,0,,379663
1924,Martinique,PAHO,1999,268,0,,383547
1925,Martinique,PAHO,2000,171,0,,387004
1926,Martinique,PAHO,2001,4465,4,,389973
1927,Martinique,PAHO,2002,392,0,,392485
1928,Martinique,PAHO,2003,791,0,,394508
1929,Martinique,PAHO,2004,0,0,,396024
1930,Martinique,PAHO,2005,6083,4,,397047
1931,Martinique,PAHO,2006,4086,1,,397565
1932,Martinique,PAHO,2007,5082,4,,397577
1933,Martinique,PAHO,2008,586,0,,397107
1934,Martinique,PAHO,2009,1378,1,,396204
1935,Martinique,PAHO,2010,37100,14,,394910
1936,Martinique,PAHO,2011,275,0,,393209
1937,Martinique,PAHO,2012,1511,0,,391164
1938,Martinique,PAHO,2013,7040,0,,389050
1939,Martinique,PAHO,2014,1680,2,,387204
3160,Trinidad and Tobago,PAHO,1990,526,0,0,1221900
3161,Trinidad and Tobago,PAHO,1991,36,0,,1229907
3162,Trinidad and Tobago,PAHO,1992,116,0,,1237487
3163,Trinidad and Tobago,PAHO,1993,268,0,,1244407
3164,Trinidad and Tobago,PAHO,1994,48,0,,1250318
3165,Trinidad and Tobago,PAHO,1995,312,0,,1255001
3166,Trinidad and Tobago,PAHO,1996,3983,0,,1258364
3167,Trinidad and Tobago,PAHO,1997,1357,9,,1260678
3168,Trinidad and Tobago,PAHO,1998,2848,0,,1262542
3169,Trinidad and Tobago,PAHO,1999,1135,0,,1264775
3170,Trinidad and Tobago,PAHO,2000,1968,0,1100,1267984
3171,Trinidad and Tobago,PAHO,2001,2072,0,,1272380
3172,Trinidad and Tobago,PAHO,2002,5700,80,,1277837
3173,Trinidad and Tobago,PAHO,2003,2129,0,,1284052
3174,Trinidad and Tobago,PAHO,2004,546,0,,1290535
3175,Trinidad and Tobago,PAHO,2005,411,0,100,1296934
3176,Trinidad and Tobago,PAHO,2006,37,0,,1303144
3177,Trinidad and Tobago,PAHO,2007,47,0,,1309260
3178,Trinidad and Tobago,PAHO,2008,2366,3,,1315372
3179,Trinidad and Tobago,PAHO,2009,24,0,,1321618
3180,Trinidad and Tobago,PAHO,2010,4734,3,900,1328100
3181,Trinidad and Tobago,PAHO,2011,1243,1,,1334788
3182,Trinidad and Tobago,PAHO,2012,2473,0,,1341588
3183,Trinidad and Tobago,PAHO,2013,3289,0,,1348248
3184,Trinidad and Tobago,PAHO,2014,5157,0,,1354493
784,Cuba,PAHO,1990,0,0,0,10582081
785,Cuba,PAHO,1991,0,0,,10663585
786,Cuba,PAHO,1992,0,0,,10733363
787,Cuba,PAHO,1993,0,0,,10794135
788,Cuba,PAHO,1994,0,0,,10850585
789,Cuba,PAHO,1995,0,0,,10906043
790,Cuba,PAHO,1996,0,0,,10961012
791,Cuba,PAHO,1997,3012,12,,11013983
792,Cuba,PAHO,1998,0,0,,11064097
793,Cuba,PAHO,1999,0,0,,11110004
794,Cuba,PAHO,2000,138,0,400,11150736
795,Cuba,PAHO,2001,11294,2,,11186542
796,Cuba,PAHO,2002,3011,1,,11217998
797,Cuba,PAHO,2003,0,0,,11244885
798,Cuba,PAHO,2004,0,0,,11266941
799,Cuba,PAHO,2005,75,0,300,11284253
800,Cuba,PAHO,2006,0,0,,11296233
801,Cuba,PAHO,2007,28,0,,11303687
802,Cuba,PAHO,2008,0,0,,11309754
803,Cuba,PAHO,2009,70,0,,11318602
804,Cuba,PAHO,2010,0,0,700,11333051
805,Cuba,PAHO,2011,0,0,,11354651
806,Cuba,PAHO,2012,0,0,,11382146
807,Cuba,PAHO,2013,1430,0,,11412167
808,Cuba,PAHO,2014,2522,0,,11439767
3305,United States Virgin Islands,PAHO,1990,339,0,0,103756
3306,United States Virgin Islands,PAHO,1991,62,0,,104089
3307,United States Virgin Islands,PAHO,1992,48,0,,104794
3308,United States Virgin Islands,PAHO,1993,0,0,,105723
3309,United States Virgin Islands,PAHO,1994,0,0,,106646
3310,United States Virgin Islands,PAHO,1995,0,0,,107392
3311,United States Virgin Islands,PAHO,1996,0,0,,107931
3312,United States Virgin Islands,PAHO,1997,0,0,,108311
3313,United States Virgin Islands,PAHO,1998,0,0,,108556
3314,United States Virgin Islands,PAHO,1999,0,0,,108681
3315,United States Virgin Islands,PAHO,2000,0,0,,108722
3316,United States Virgin Islands,PAHO,2001,0,0,,108690
3317,United States Virgin Islands,PAHO,2002,0,0,,108557
3318,United States Virgin Islands,PAHO,2003,0,0,,108352
3319,United States Virgin Islands,PAHO,2004,0,0,,108086
3320,United States Virgin Islands,PAHO,2005,0,0,,107793
3321,United States Virgin Islands,PAHO,2006,0,0,,107472
3322,United States Virgin Islands,PAHO,2007,73,0,,107141
3323,United States Virgin Islands,PAHO,2008,0,0,,106798
3324,United States Virgin Islands,PAHO,2009,0,0,,106469
3325,United States Virgin Islands,PAHO,2010,0,0,,106149
3326,United States Virgin Islands,PAHO,2011,0,0,,105843
3327,United States Virgin Islands,PAHO,2012,4,0,,105557
3328,United States Virgin Islands,PAHO,2013,141,0,,105311
3329,United States Virgin Islands,PAHO,2014,19,0,,105110
2118,Nepal,SEARO,1990,0,0,0,18749406
2119,Nepal,SEARO,1991,0,0,,19245054
2120,Nepal,SEARO,1992,0,0,,19773772
2121,Nepal,SEARO,1993,0,0,,20321175
2122,Nepal,SEARO,1994,0,0,,20867130
2123,Nepal,SEARO,1995,0,0,,21396384
2124,Nepal,SEARO,1996,0,0,,21903379
2125,Nepal,SEARO,1997,0,0,,22389803
2126,Nepal,SEARO,1998,0,0,,22856305
2127,Nepal,SEARO,1999,0,0,,23305994
2128,Nepal,SEARO,2000,0,0,900,23740911
2129,Nepal,SEARO,2001,0,0,,24161777
2130,Nepal,SEARO,2002,0,0,,24566342
2131,Nepal,SEARO,2003,0,0,,24950623
2132,Nepal,SEARO,2004,0,0,,25309449
2133,Nepal,SEARO,2005,0,0,1100,25640287
2134,Nepal,SEARO,2006,32,10,,25940618
2135,Nepal,SEARO,2007,27,2,,26214847
2136,Nepal,SEARO,2008,10,3,,26475859
2137,Nepal,SEARO,2009,30,2,,26741103
2138,Nepal,SEARO,2010,917,5,3300,27023137
2139,Nepal,SEARO,2011,79,0,,27327147
2140,Nepal,SEARO,2012,183,0,,27649925
2141,Nepal,SEARO,2013,728,0,,27985310
2142,Nepal,SEARO,2014,362,0,,28323241
494,Brunei Darussalam,WPRO,1990,,,0,258785
495,Brunei Darussalam,WPRO,1991,,,,266274
496,Brunei Darussalam,WPRO,1992,,,,273963
497,Brunei Darussalam,WPRO,1993,,,,281751
498,Brunei Darussalam,WPRO,1994,,,,289525
499,Brunei Darussalam,WPRO,1995,3,,,297192
500,Brunei Darussalam,WPRO,1996,,,,304699
501,Brunei Darussalam,WPRO,1997,,,,312038
502,Brunei Darussalam,WPRO,1998,2,,,319222
503,Brunei Darussalam,WPRO,1999,8,,,326289
504,Brunei Darussalam,WPRO,2000,0,,0,333241
505,Brunei Darussalam,WPRO,2001,,,,340117
506,Brunei Darussalam,WPRO,2002,,,,346867
507,Brunei Darussalam,WPRO,2003,,,,353389
508,Brunei Darussalam,WPRO,2004,36,0,,359523
509,Brunei Darussalam,WPRO,2005,68,0,100,365158
510,Brunei Darussalam,WPRO,2006,68,0,,370250
511,Brunei Darussalam,WPRO,2007,18,0,,374864
512,Brunei Darussalam,WPRO,2008,16,0,,379252
513,Brunei Darussalam,WPRO,2009,33,0,,383772
514,Brunei Darussalam,WPRO,2010,298,2,100,388662
515,Brunei Darussalam,WPRO,2011,25,0,,394013
516,Brunei Darussalam,WPRO,2012,0,0,,399748
517,Brunei Darussalam,WPRO,2013,,,,405716
518,Brunei Darussalam,WPRO,2014,436,,,411704
2522,Philippines,WPRO,1990,588,,0,61947348
2523,Philippines,WPRO,1991,11317,401,,63508459
2524,Philippines,WPRO,1992,9108,441,,65075486
2525,Philippines,WPRO,1993,5715,70,,66650247
2526,Philippines,WPRO,1994,5603,71,,68236230
2527,Philippines,WPRO,1995,7413,88,,69835715
2528,Philippines,WPRO,1996,14649,212,,71446107
2529,Philippines,WPRO,1997,12811,314,,73064764
2530,Philippines,WPRO,1998,36162,514,,74693695
2531,Philippines,WPRO,1999,9406,75,,76335812
2532,Philippines,WPRO,2000,8480,36,65500,77991569
2533,Philippines,WPRO,2001,25216,177,,79665315
2534,Philippines,WPRO,2002,16663,183,,81352060
2535,Philippines,WPRO,2003,29946,170,,83031954
2536,Philippines,WPRO,2004,23040,0,,84678493
2537,Philippines,WPRO,2005,33901,0,140100,86274237
2538,Philippines,WPRO,2006,37101,378,,87809419
2539,Philippines,WPRO,2007,55639,533,,89293490
2540,Philippines,WPRO,2008,39620,373,,90751864
2541,Philippines,WPRO,2009,57819,548,,92220879
2542,Philippines,WPRO,2010,135355,793,221300,93726624
2543,Philippines,WPRO,2011,125975,654,,95277940
2544,Philippines,WPRO,2012,154945,0,,96866642
2545,Philippines,WPRO,2013,166107,528,,98481032
2546,Philippines,WPRO,2014,121580,465,,100102249
2899,Solomon Islands,WPRO,1990,,,0,311840
2900,Solomon Islands,WPRO,1991,0,,,320753
2901,Solomon Islands,WPRO,1992,0,,,329953
2902,Solomon Islands,WPRO,1993,0,,,339456
2903,Solomon Islands,WPRO,1994,0,0,,349225
2904,Solomon Islands,WPRO,1995,1,,,359225
2905,Solomon Islands,WPRO,1996,3,,,369469
2906,Solomon Islands,WPRO,1997,0,,,379947
2907,Solomon Islands,WPRO,1998,0,,,390643
2908,Solomon Islands,WPRO,1999,0,,,401538
2909,Solomon Islands,WPRO,2000,0,,100,412609
2910,Solomon Islands,WPRO,2001,0,,,423853
2911,Solomon Islands,WPRO,2002,30,,,435262
2912,Solomon Islands,WPRO,2003,0,,,446769
2913,Solomon Islands,WPRO,2004,0,0,,458324
2914,Solomon Islands,WPRO,2005,0,0,0,469885
2915,Solomon Islands,WPRO,2006,0,0,,481422
2916,Solomon Islands,WPRO,2007,0,0,,492940
2917,Solomon Islands,WPRO,2008,132,0,,504477
2918,Solomon Islands,WPRO,2009,0,0,,516079
2919,Solomon Islands,WPRO,2010,0,0,0,527790
2920,Solomon Islands,WPRO,2011,0,0,,539614
2921,Solomon Islands,WPRO,2012,0,0,,551531
2922,Solomon Islands,WPRO,2013,,,,563513
2923,Solomon Islands,WPRO,2014,,,,575504
3276,United States of America,PAHO,1990,102,0,0,252529950
3277,United States of America,PAHO,1991,25,0,,254974819
3278,United States of America,PAHO,1992,68,0,,257454273
3279,United States of America,PAHO,1993,57,0,,260020186
3280,United States of America,PAHO,1994,91,0,,262741566
3281,United States of America,PAHO,1995,7,0,,265658849
3282,United States of America,PAHO,1996,0,0,,268803424
3283,United States of America,PAHO,1997,0,0,,272136551
3284,United States of America,PAHO,1998,0,0,,275542603
3285,United States of America,PAHO,1999,0,0,,278862277
3286,United States of America,PAHO,2000,0,0,100,281982778
3287,United States of America,PAHO,2001,96,0,,284852391
3288,United States of America,PAHO,2002,29,0,,287506847
3289,United States of America,PAHO,2003,40,0,,290027624
3290,United States of America,PAHO,2004,0,0,,292539324
3291,United States of America,PAHO,2005,0,0,200,295129501
3292,United States of America,PAHO,2006,143,0,,297827356
3293,United States of America,PAHO,2007,488,0,,300595175
3294,United States of America,PAHO,2008,0,0,,303374067
3295,United States of America,PAHO,2009,3,0,,306076362
3296,United States of America,PAHO,2010,65,0,200,308641391
3297,United States of America,PAHO,2011,7,0,,311051373
3298,United States of America,PAHO,2012,186,0,,313335423
3299,United States of America,PAHO,2013,543,0,,315536676
3300,United States of America,PAHO,2014,668,0,,317718779
1248,Guadeloupe,PAHO,1990,12,0,0,385878
1249,Guadeloupe,PAHO,1991,51,0,,390069
1250,Guadeloupe,PAHO,1992,75,0,,393465
1251,Guadeloupe,PAHO,1993,0,0,,396429
1252,Guadeloupe,PAHO,1994,0,0,,399470
1253,Guadeloupe,PAHO,1995,156,3,,402937
1254,Guadeloupe,PAHO,1996,186,0,,406977
1255,Guadeloupe,PAHO,1997,0,0,,411444
1256,Guadeloupe,PAHO,1998,0,0,,416089
1257,Guadeloupe,PAHO,1999,41,0,,420582
1258,Guadeloupe,PAHO,2000,59,0,,424646
1259,Guadeloupe,PAHO,2001,0,0,,428220
1260,Guadeloupe,PAHO,2002,93,0,,431359
1261,Guadeloupe,PAHO,2003,495,0,,434191
1262,Guadeloupe,PAHO,2004,0,0,,436885
1263,Guadeloupe,PAHO,2005,3364,0,,439552
1264,Guadeloupe,PAHO,2006,2948,1,,442257
1265,Guadeloupe,PAHO,2007,3266,4,,444910
1266,Guadeloupe,PAHO,2008,277,0,,447345
1267,Guadeloupe,PAHO,2009,2232,0,,449333
1268,Guadeloupe,PAHO,2010,40374,5,,450718
1269,Guadeloupe,PAHO,2011,101,0,,451447
1270,Guadeloupe,PAHO,2012,1080,0,,451602
1271,Guadeloupe,PAHO,2013,12667,8,,451338
1272,Guadeloupe,PAHO,2014,1397,0,,450884
2290,Niue,WPRO,1990,,,0,2329
2291,Niue,WPRO,1991,2,,,2288
2292,Niue,WPRO,1992,0,,,2258
2293,Niue,WPRO,1993,0,0,,2236
2294,Niue,WPRO,1994,0,,,2205
2295,Niue,WPRO,1995,0,0,,2165
2296,Niue,WPRO,1996,1,0,,2124
2297,Niue,WPRO,1997,0,,,2067
2298,Niue,WPRO,1998,0,,,2011
2299,Niue,WPRO,1999,0,,,1956
2300,Niue,WPRO,2000,0,0,,1899
2301,Niue,WPRO,2001,0,0,,1854
2302,Niue,WPRO,2002,0,,,1789
2303,Niue,WPRO,2003,0,,,1755
2304,Niue,WPRO,2004,0,0,,1715
2305,Niue,WPRO,2005,0,0,,1683
2306,Niue,WPRO,2006,0,0,,1662
2307,Niue,WPRO,2007,0,0,,1651
2308,Niue,WPRO,2008,2,0,,1639
2309,Niue,WPRO,2009,0,0,,1636
2310,Niue,WPRO,2010,0,0,,1630
2311,Niue,WPRO,2011,0,0,,1630
2312,Niue,WPRO,2012,0,0,,1623
2313,Niue,WPRO,2013,,,,1623
2314,Niue,WPRO,2014,,,,1616
958,El Salvador,PAHO,1990,2381,0,0,5254984
959,El Salvador,PAHO,1991,1273,0,,5326657
960,El Salvador,PAHO,1992,884,0,,5400331
961,El Salvador,PAHO,1993,9015,0,,5474000
962,El Salvador,PAHO,1994,8145,0,,5544945
963,El Salvador,PAHO,1995,9658,5,,5611115
964,El Salvador,PAHO,1996,790,0,,5671925
965,El Salvador,PAHO,1997,423,0,,5727755
966,El Salvador,PAHO,1998,1684,0,,5778706
967,El Salvador,PAHO,1999,556,4,,5825187
968,El Salvador,PAHO,2000,2837,26,300,5867626
969,El Salvador,PAHO,2001,985,4,,5905962
970,El Salvador,PAHO,2002,18307,11,,5940303
971,El Salvador,PAHO,2003,7436,8,,5971535
972,El Salvador,PAHO,2004,13344,1,,6000775
973,El Salvador,PAHO,2005,15290,0,800,6028961
974,El Salvador,PAHO,2006,22088,4,,6056478
975,El Salvador,PAHO,2007,12476,0,,6083475
976,El Salvador,PAHO,2008,5774,0,,6110301
977,El Salvador,PAHO,2009,15040,10,,6137276
978,El Salvador,PAHO,2010,22406,2,1000,6164626
979,El Salvador,PAHO,2011,20836,7,,6192560
980,El Salvador,PAHO,2012,42393,6,,6221246
981,El Salvador,PAHO,2013,28877,3,,6250777
982,El Salvador,PAHO,2014,53460,6,,6281189
1335,Guyana,PAHO,1990,3,0,0,743309
1336,Guyana,PAHO,1991,0,0,,744289
1337,Guyana,PAHO,1992,2,0,,748134
1338,Guyana,PAHO,1993,0,0,,753484
1339,Guyana,PAHO,1994,1,0,,758342
1340,Guyana,PAHO,1995,0,0,,761291
1341,Guyana,PAHO,1996,0,0,,761861
1342,Guyana,PAHO,1997,0,0,,760510
1343,Guyana,PAHO,1998,42,0,,757952
1344,Guyana,PAHO,1999,0,0,,755278
1345,Guyana,PAHO,2000,19,0,0,753301
1346,Guyana,PAHO,2001,60,0,,752263
1347,Guyana,PAHO,2002,202,0,,751884
1348,Guyana,PAHO,2003,33,0,,751857
1349,Guyana,PAHO,2004,47,0,,751652
1350,Guyana,PAHO,2005,178,0,0,750946
1351,Guyana,PAHO,2006,118,0,,749601
1352,Guyana,PAHO,2007,201,0,,747869
1353,Guyana,PAHO,2008,324,0,,746314
1354,Guyana,PAHO,2009,994,1,,745693
1355,Guyana,PAHO,2010,1468,1,300,746556
1356,Guyana,PAHO,2011,1093,0,,749100
1357,Guyana,PAHO,2012,2189,0,,753091
1358,Guyana,PAHO,2013,1120,0,,758081
1359,Guyana,PAHO,2014,863,0,,763393
2841,Slovakia,EURO,1990,,,0,5288454
2842,Slovakia,EURO,1991,,,,5309235
2843,Slovakia,EURO,1992,,,,5329033
2844,Slovakia,EURO,1993,,,,5347214
2845,Slovakia,EURO,1994,,,,5362896
2846,Slovakia,EURO,1995,,,,5375470
2847,Slovakia,EURO,1996,,,,5384788
2848,Slovakia,EURO,1997,,,,5391204
2849,Slovakia,EURO,1998,,,,5395254
2850,Slovakia,EURO,1999,,,,5397708
2851,Slovakia,EURO,2000,,,,5399211
2852,Slovakia,EURO,2001,,,,5400006
2853,Slovakia,EURO,2002,,,,5400154
2854,Slovakia,EURO,2003,,,,5399886
2855,Slovakia,EURO,2004,,,,5399419
2856,Slovakia,EURO,2005,,,,5398963
2857,Slovakia,EURO,2006,,,,5398541
2858,Slovakia,EURO,2007,,,,5398326
2859,Slovakia,EURO,2008,0,,,5398856
2860,Slovakia,EURO,2009,0,,,5400719
