date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
2014-04-01,Apr-14,AMR,Region of the Americas,Saint Lucia,LCA,,,,,,,,,,
2014-04-01,Apr-14,AMR,Region of the Americas,Saint Martin (French part),MAF,118,118,0,0,0,0,0,0.030778096,0,0.030778096
2014-04-01,Apr-14,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,,,,,,,,,,
2014-04-01,Apr-14,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2014-04-01,Apr-14,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2014-04-01,Apr-14,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
2014-04-01,Apr-14,AMR,Region of the Americas,Turks and Caicos Islands,TCA,,,,,,,,,,
2014-04-01,Apr-14,AMR,Region of the Americas,United States Virgin Islands,VIR,4,4,0,0,0,0,0,0.602364636,0,0.602364636
2014-04-01,Apr-14,AMR,Region of the Americas,United States of America,USA,30,30,0,0,0,0,0,0.115703308,0,0.115703308
2014-04-01,Apr-14,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2014-04-01,Apr-14,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,3633,0,27,0,0,0.007431874,0,0.001014866,0.004903199,0.010794696
2014-04-01,Apr-14,SEAR,South-East Asia Region,Thailand,THA,770,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Argentina,ARG,566,378,0,0,0,0,0,0.006496262,0,0.006496262
2014-05-01,May-14,AMR,Region of the Americas,Aruba,ABW,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Bahamas,BHS,9,1,0,0,0,0,0,0.336267117,0,0.336267117
2014-05-01,May-14,AMR,Region of the Americas,Barbados,BRB,73,11,,0,0,,0,0.049277061,,
2014-05-01,May-14,AMR,Region of the Americas,Belize,BLZ,96,2,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2014-05-01,May-14,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,2695,252,37,0,0,0.013729128,0,0.00136785,0.009684501,0.018874567
2014-05-01,May-14,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Brazil,BRA,98768,41210,113,62,0.000627734,0.001144095,0.000481313,0.000804655,0.000942987,0.001375359
2014-05-01,May-14,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2014-05-01,May-14,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Chile,CHL,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Colombia,COL,7347,4677,171,5,0.00068055,0.023274806,0.000221008,0.001587456,0.019949289,0.026985579
2014-05-01,May-14,AMR,Region of the Americas,Costa Rica,CRI,563,,,0,0,,0,0.006530765,,
2014-05-01,May-14,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Dominica,DMA,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Dominican Republic,DOM,597,,31,3,0.005025126,0.051926298,0.001037503,0.014614765,0.035550498,0.072898412
2014-05-01,May-14,AMR,Region of the Americas,Ecuador,ECU,2044,2044,3,0,0,0.00146771,0,0.001803108,0.000302779,0.004283225
2014-05-01,May-14,AMR,Region of the Americas,El Salvador,SLV,3259,1056,7,0,0,0.002147898,0,0.001131265,0.000863989,0.004420453
2014-05-01,May-14,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Guatemala,GTM,655,129,0,2,0.003053435,0,0.000369999,0.010986154,0,0.005616048
2014-05-01,May-14,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Honduras,HND,1390,,113,0,0,0.081294964,0,0.002650352,0.067465422,0.096923389
2014-05-01,May-14,AMR,Region of the Americas,Jamaica,JAM,13,4,0,0,0,0,0,0.247052638,0,0.247052638
2014-05-01,May-14,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Mexico,MEX,5661,910,266,0,0,0.046988165,0,0.000651418,0.041622149,0.052827043
2014-05-01,May-14,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2014-05-01,May-14,AMR,Region of the Americas,Nicaragua,NIC,1627,69,0,0,0,0,0,0.002264721,0,0.002264721
2014-05-01,May-14,AMR,Region of the Americas,Panama,PAN,404,39,0,0,0,0,0,0.00908933,0,0.00908933
2014-05-01,May-14,AMR,Region of the Americas,Paraguay,PRY,320,323,0,0,0,0,0,0.011461558,0,0.011461558
2014-05-01,May-14,AMR,Region of the Americas,Peru,PER,1078,769,5,3,0.002782931,0.004638219,0.000574275,0.008111176,0.00150768,0.010790612
2014-05-01,May-14,AMR,Region of the Americas,Puerto Rico,PRI,351,23,0,0,0,0,0,0.010454595,0,0.010454595
2014-05-01,May-14,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Saint Lucia,LCA,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Suriname,SUR,15,4,0,0,0,0,0,0.218019361,0,0.218019361
2014-05-01,May-14,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,Turks and Caicos Islands,TCA,,,,,,,,,,
2014-05-01,May-14,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2014-05-01,May-14,AMR,Region of the Americas,United States of America,USA,35,35,0,0,0,0,0,0.100032436,0,0.100032436
2014-05-01,May-14,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2014-05-01,May-14,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,1927,0,5,0,0,0.002594707,0,0.001912481,0.000843014,0.006044709
2014-05-01,May-14,SEAR,South-East Asia Region,Thailand,THA,1436,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Anguilla,AIA,67,5,0,0,0,0,0,0.053569654,0,0.053569654
2014-06-01,Jun-14,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Argentina,ARG,208,52,0,0,0,0,0,0.017578658,0,0.017578658
2014-06-01,Jun-14,AMR,Region of the Americas,Aruba,ABW,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Barbados,BRB,77,7,2,0,0,0.025974026,0,0.046778068,0.0031612,0.090697155
2014-06-01,Jun-14,AMR,Region of the Americas,Belize,BLZ,146,15,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2014-06-01,Jun-14,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,949,44,14,0,0,0.014752371,0,0.003879578,0.008088107,0.024628203
2014-06-01,Jun-14,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Brazil,BRA,43244,16550,57,44,0.001017482,0.001318102,0.000739398,0.001365684,0.000998466,0.001707421
2014-06-01,Jun-14,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2014-06-01,Jun-14,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Chile,CHL,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Colombia,COL,7707,2622,182,7,0.000908265,0.023614896,0.000365245,0.001870472,0.020341058,0.027255456
2014-06-01,Jun-14,AMR,Region of the Americas,Costa Rica,CRI,1052,,,0,0,,0,0.003500399,,
2014-06-01,Jun-14,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Dominica,DMA,132,9,0,0,0,0,0,0.027559178,0,0.027559178
2014-06-01,Jun-14,AMR,Region of the Americas,Dominican Republic,DOM,593,,33,9,0.015177066,0.055649241,0.006962793,0.028614606,0.038612326,0.077267671
2014-06-01,Jun-14,AMR,Region of the Americas,Ecuador,ECU,2268,2268,10,2,0.000881834,0.004409171,0.000106812,0.003181821,0.002116332,0.008093627
2014-06-01,Jun-14,AMR,Region of the Americas,El Salvador,SLV,5321,1477,9,0,0,0.001691411,0,0.000693028,0.000773704,0.003208387
2014-06-01,Jun-14,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Grenada,GRD,30,1,0,0,0,0,0,0.115703308,0,0.115703308
2014-06-01,Jun-14,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Guatemala,GTM,997,133,5,4,0.004012036,0.005015045,0.001094194,0.01024029,0.001630316,0.011664347
2014-06-01,Jun-14,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Honduras,HND,2650,,204,0,0,0.076981132,0,0.001391062,0.067115093,0.087793242
2014-06-01,Jun-14,AMR,Region of the Americas,Jamaica,JAM,15,6,0,0,0,0,0,0.218019361,0,0.218019361
2014-06-01,Jun-14,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Mexico,MEX,8069,1446,367,0,0,0.045482712,0,0.000457062,0.041039391,0.050257891
2014-06-01,Jun-14,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2014-06-01,Jun-14,AMR,Region of the Americas,Nicaragua,NIC,2392,184,0,0,0,0,0,0.001540985,0,0.001540985
2014-06-01,Jun-14,AMR,Region of the Americas,Panama,PAN,158,114,0,0,0,0,0,0.023076898,0,0.023076898
2014-06-01,Jun-14,AMR,Region of the Americas,Paraguay,PRY,114,88,2,3,0.026315789,0.01754386,0.005460178,0.074981845,0.002131749,0.061938693
2014-06-01,Jun-14,AMR,Region of the Americas,Peru,PER,1543,918,1,1,0.000648088,0.000648088,1.64E-05,0.003605571,1.64E-05,0.003605571
2014-06-01,Jun-14,AMR,Region of the Americas,Puerto Rico,PRI,391,35,0,0,0,0,0,0.009390109,0,0.009390109
2014-06-01,Jun-14,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Saint Lucia,LCA,27,27,0,0,0,0,0,0.127702868,0,0.127702868
2014-06-01,Jun-14,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,Trinidad and Tobago,TTO,40,5,0,0,0,0,0,0.088097303,0,0.088097303
2014-06-01,Jun-14,AMR,Region of the Americas,Turks and Caicos Islands,TCA,,,,,,,,,,
2014-06-01,Jun-14,AMR,Region of the Americas,United States Virgin Islands,VIR,2,2,0,0,0,0,0,0.841886117,0,0.841886117
2014-06-01,Jun-14,AMR,Region of the Americas,United States of America,USA,54,54,0,0,0,0,0,0.066031514,0,0.066031514
2014-06-01,Jun-14,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2014-06-01,Jun-14,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,3946,0,12,0,0,0.003041054,0,0.000934403,0.001572314,0.005306078
2014-06-01,Jun-14,SEAR,South-East Asia Region,Thailand,THA,2637,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2014-07-01,Jul-14,AMR,Region of the Americas,Antigua and Barbuda,ATG,36,6,0,0,0,0,0,0.097393756,0,0.097393756
2014-07-01,Jul-14,AMR,Region of the Americas,Argentina,ARG,178,18,0,0,0,0,0,0.020510775,0,0.020510775
2014-07-01,Jul-14,AMR,Region of the Americas,Aruba,ABW,306,12,0,0,0,0,0,0.011982789,0,0.011982789
2014-07-01,Jul-14,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Barbados,BRB,102,11,,0,0,,0,0.035519327,,
2014-07-01,Jul-14,AMR,Region of the Americas,Belize,BLZ,228,25,13,0,0,0.057017544,0,0.016049114,0.030705302,0.095528282
2014-07-01,Jul-14,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2014-07-01,Jul-14,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,533,32,5,0,0,0.009380863,0,0.00689708,0.003052758,0.021755143
2014-07-01,Jul-14,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Brazil,BRA,26630,9944,53,34,0.001276756,0.001990237,0.000884347,0.001783685,0.001491168,0.00260248
2014-07-01,Jul-14,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2014-07-01,Jul-14,AMR,Region of the Americas,Cayman Islands,CYM,16,0,0,0,0,0,0,0.205907214,0,0.205907214
2014-07-01,Jul-14,AMR,Region of the Americas,Chile,CHL,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Colombia,COL,10526,4912,298,8,0.000760023,0.028310849,0.000328179,0.001496996,0.025225865,0.031660312
2014-07-01,Jul-14,AMR,Region of the Americas,Costa Rica,CRI,1738,,,0,0,,0,0.002120234,,
2014-07-01,Jul-14,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Dominica,DMA,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Dominican Republic,DOM,536,,39,9,0.016791045,0.072761194,0.007705948,0.031634521,0.05224888,0.098127024
2014-07-01,Jul-14,AMR,Region of the Americas,Ecuador,ECU,2539,2539,11,2,0.000787712,0.004332414,9.54E-05,0.002842559,0.002164649,0.007738634
2014-07-01,Jul-14,AMR,Region of the Americas,El Salvador,SLV,8519,2981,30,2,0.000234769,0.00352154,2.84E-05,0.000847808,0.002377191,0.005023431
2014-07-01,Jul-14,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Guatemala,GTM,1660,212,3,1,0.00060241,0.001807229,1.53E-05,0.003351794,0.000372849,0.005272322
2014-07-01,Jul-14,AMR,Region of the Americas,Guyana,GUY,145,4,0,0,0,0,0,0.025119664,0,0.025119664
2014-07-01,Jul-14,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Honduras,HND,5843,,110,0,0,0.018825946,0,0.000631134,0.015497402,0.022646368
2014-07-01,Jul-14,AMR,Region of the Americas,Jamaica,JAM,25,4,0,0,0,0,0,0.137185172,0,0.137185172
2014-07-01,Jul-14,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Mexico,MEX,13059,2554,699,4,0.000306302,0.053526304,8.35E-05,0.000784068,0.049727476,0.057525606
2014-07-01,Jul-14,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2014-07-01,Jul-14,AMR,Region of the Americas,Nicaragua,NIC,4706,308,0,0,0,0,0,0.00078356,0,0.00078356
2014-07-01,Jul-14,AMR,Region of the Americas,Panama,PAN,178,110,2,0,0,0.011235955,0,0.020510775,0.001363635,0.039996802
2014-07-01,Jul-14,AMR,Region of the Americas,Paraguay,PRY,564,74,0,0,0,0,0,0.006519223,0,0.006519223
2014-07-01,Jul-14,AMR,Region of the Americas,Peru,PER,1441,845,6,0,0,0.004163775,0,0.00255667,0.001529518,0.009040602
2014-07-01,Jul-14,AMR,Region of the Americas,Puerto Rico,PRI,1467,37,0,0,0,0,0,0.002511415,0,0.002511415
2014-07-01,Jul-14,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,7,0,0,0,0,0,0,0.409616397,0,0.409616397
2014-07-01,Jul-14,AMR,Region of the Americas,Saint Lucia,LCA,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
2014-07-01,Jul-14,AMR,Region of the Americas,Turks and Caicos Islands,TCA,39,39,0,0,0,0,0,0.090251101,0,0.090251101
2014-07-01,Jul-14,AMR,Region of the Americas,United States Virgin Islands,VIR,6,6,0,0,0,0,0,0.459258126,0,0.459258126
2014-07-01,Jul-14,AMR,Region of the Americas,United States of America,USA,96,96,0,0,0,0,0,0.037696922,0,0.037696922
2014-07-01,Jul-14,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2014-07-01,Jul-14,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,7265,0,18,0,0,0.002477632,0,0.000507632,0.001469043,0.003912912
2014-07-01,Jul-14,SEAR,South-East Asia Region,Thailand,THA,3552,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Anguilla,AIA,1,1,0,0,0,0,0,0.975,0,0.975
2014-08-01,Aug-14,AMR,Region of the Americas,Antigua and Barbuda,ATG,0,0,0,0,,,0,1,0,1
2014-08-01,Aug-14,AMR,Region of the Americas,Argentina,ARG,118,0,0,0,0,0,0,0.030778096,0,0.030778096
2014-08-01,Aug-14,AMR,Region of the Americas,Aruba,ABW,0,0,0,0,,,0,1,0,1
2014-08-01,Aug-14,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Barbados,BRB,168,23,,0,0,,0,0.021718302,,
2014-08-01,Aug-14,AMR,Region of the Americas,Belize,BLZ,251,36,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2014-08-01,Aug-14,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,331,37,5,0,0,0.01510574,0,0.011082779,0.004922512,0.034897839
2014-08-01,Aug-14,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Brazil,BRA,15023,3767,26,11,0.000732211,0.00173068,0.000365572,0.001309748,0.001130839,0.002534826
2014-08-01,Aug-14,AMR,Region of the Americas,British Virgin Islands,VGB,69,52,0,0,0,0,0,0.052058058,0,0.052058058
2014-08-01,Aug-14,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2014-08-01,Aug-14,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Chile,CHL,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Colombia,COL,7404,4106,226,16,0.002160994,0.030524041,0.001235684,0.003506953,0.026723902,0.034699465
2014-08-01,Aug-14,AMR,Region of the Americas,Costa Rica,CRI,1366,,,0,0,,0,0.002696854,,
2014-08-01,Aug-14,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Dominica,DMA,4,0,0,0,0,0,0,0.602364636,0,0.602364636
2014-08-01,Aug-14,AMR,Region of the Americas,Dominican Republic,DOM,280,,30,5,0.017857143,0.107142857,0.005822956,0.041178322,0.073465399,0.14941128
2014-08-01,Aug-14,AMR,Region of the Americas,Ecuador,ECU,1218,1218,9,4,0.003284072,0.007389163,0.000895502,0.008387006,0.0033842,0.013980402
2014-08-01,Aug-14,AMR,Region of the Americas,El Salvador,SLV,9877,2780,23,1,0.000101245,0.002328642,2.56E-06,0.000563972,0.001476714,0.00349207
2014-08-01,Aug-14,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Grenada,GRD,8,0,0,0,0,0,0,0.369416648,0,0.369416648
2014-08-01,Aug-14,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Guatemala,GTM,1551,416,3,1,0.000644745,0.001934236,1.63E-05,0.003587001,0.000399064,0.005642157
2014-08-01,Aug-14,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Honduras,HND,4870,,471,2,0.000410678,0.096714579,4.97E-05,0.001482713,0.088554265,0.105361918
2014-08-01,Aug-14,AMR,Region of the Americas,Jamaica,JAM,58,14,0,0,0,0,0,0.061621009,0,0.061621009
2014-08-01,Aug-14,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Mexico,MEX,11065,3107,903,14,0.001265251,0.081608676,0.000691892,0.002121966,0.076573076,0.086865688
2014-08-01,Aug-14,AMR,Region of the Americas,Montserrat,MSR,7,0,0,0,0,0,0,0.409616397,0,0.409616397
2014-08-01,Aug-14,AMR,Region of the Americas,Nicaragua,NIC,3578,135,0,0,0,0,0,0.001030458,0,0.001030458
2014-08-01,Aug-14,AMR,Region of the Americas,Panama,PAN,112,56,0,0,0,0,0,0.032399926,0,0.032399926
2014-08-01,Aug-14,AMR,Region of the Americas,Paraguay,PRY,392,49,0,0,0,0,0,0.009366267,0,0.009366267
2014-08-01,Aug-14,AMR,Region of the Americas,Peru,PER,854,643,7,2,0.00234192,0.008196721,0.000283743,0.008433983,0.003301674,0.01681506
2014-08-01,Aug-14,AMR,Region of the Americas,Puerto Rico,PRI,1024,13,0,0,0,0,0,0.00359594,0,0.00359594
2014-08-01,Aug-14,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,55,6,0,0,0,0,0,0.064870761,0,0.064870761
2014-08-01,Aug-14,AMR,Region of the Americas,Saint Lucia,LCA,71,7,0,0,0,0,0,0.050629408,0,0.050629408
2014-08-01,Aug-14,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,97,4,0,0,0,0,0,0.037315637,0,0.037315637
2014-08-01,Aug-14,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
2014-08-01,Aug-14,AMR,Region of the Americas,Turks and Caicos Islands,TCA,9,9,0,0,0,0,0,0.336267117,0,0.336267117
2014-08-01,Aug-14,AMR,Region of the Americas,United States Virgin Islands,VIR,2,2,0,0,0,0,0,0.841886117,0,0.841886117
2014-08-01,Aug-14,AMR,Region of the Americas,United States of America,USA,65,65,0,0,0,0,0,0.055171634,0,0.055171634
2014-08-01,Aug-14,AMR,Region of the Americas,Uruguay,URY,0,0,0,0,,,0,1,0,1
2014-08-01,Aug-14,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,8157,0,15,0,0,0.001838911,0,0.000452133,0.001029579,0.003031194
2014-08-01,Aug-14,SEAR,South-East Asia Region,Thailand,THA,3365,,,,,,,,,
2014-09-01,Sep-14,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
2014-09-01,Sep-14,AMR,Region of the Americas,Antigua and Barbuda,ATG,0,0,0,0,,,0,1,0,1
2014-09-01,Sep-14,AMR,Region of the Americas,Argentina,ARG,79,2,0,0,0,0,0,0.045621253,0,0.045621253
2014-09-01,Sep-14,AMR,Region of the Americas,Aruba,ABW,0,0,0,0,,,0,1,0,1
2014-09-01,Sep-14,AMR,Region of the Americas,Bahamas,BHS,42,0,0,0,0,0,0,0.084083855,0,0.084083855
2014-09-01,Sep-14,AMR,Region of the Americas,Barbados,BRB,855,150,0,0,0,0,0,0.004305185,0,0.004305185
2014-09-01,Sep-14,AMR,Region of the Americas,Belize,BLZ,300,25,38,0,0,0.126666667,0,0.012220975,0.091218424,0.169692907
2014-09-01,Sep-14,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
